triple_id,actor_id,actor_name,place_edge_id,place_id,place_name,issue_edge_id,issue_id,issue_label,frame_id,frame_name,shared_source_id,document_year,document_title,event_ids,event_names,event_dates,place_review_status,issue_review_status,place_evidence_level,issue_evidence_level,triple_layer,interpretation_limit
SPI0209,A055,泡瀬干潟を守る連絡会,AP093,P001,Okinawa Prefecture,AI136,I011,legal,F5,法律／程序,S030,2015,第2次泡瀬干潟埋め立て訴訟 那覇地裁判決,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0210,A056,沖縄環境ネットワーク,AP094,P001,Okinawa Prefecture,AI137,I005,biodiversity,F2,生态／环境,S033,2006,Tanji Miyume: Myth Protest and Struggle in Okinawa,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0211,A056,沖縄環境ネットワーク,AP094,P001,Okinawa Prefecture,AI138,I001,anti_base,F1,基地／反军事,S033,2006,Tanji Miyume: Myth Protest and Struggle in Okinawa,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0212,A057,沖縄意見広告運動,AP095,P001,Okinawa Prefecture,AI139,I001,anti_base,F1,基地／反军事,S034,2010,沖縄意見広告運動 全国紙に一面広告,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0213,A058,沖縄県統一連（沖縄県統一行動連絡会議）,AP096,P001,Okinawa Prefecture,AI141,I001,anti_base,F1,基地／反军事,S031,2026,沖縄平和運動センター 公式,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0214,A059,島ぐるみ会議,AP097,P001,Okinawa Prefecture,AI143,I001,anti_base,F1,基地／反军事,S029,2015,島ぐるみ会議 辺野古新基地反対で連帯,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0215,A059,島ぐるみ会議,AP097,P001,Okinawa Prefecture,AI144,I003,Henoko,F1,基地／反军事,S029,2015,島ぐるみ会議 辺野古新基地反対で連帯,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0216,A059,島ぐるみ会議,AP097,P001,Okinawa Prefecture,AI145,I009,local_autonomy,F4,自治／公投,S029,2015,島ぐるみ会議 辺野古新基地反対で連帯,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0217,A059,島ぐるみ会議,AP098,P002,Henoko,AI143,I001,anti_base,F1,基地／反军事,S029,2015,島ぐるみ会議 辺野古新基地反対で連帯,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0218,A059,島ぐるみ会議,AP098,P002,Henoko,AI144,I003,Henoko,F1,基地／反军事,S029,2015,島ぐるみ会議 辺野古新基地反対で連帯,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0219,A059,島ぐるみ会議,AP098,P002,Henoko,AI145,I009,local_autonomy,F4,自治／公投,S029,2015,島ぐるみ会議 辺野古新基地反対で連帯,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0220,A060,高江のヘリパッドいらない住民の会,AP099,P016,Takae,AI146,I001,anti_base,F1,基地／反军事,S028,2016,高江ヘリパッド建設 住民らが抗議,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0221,A060,高江のヘリパッドいらない住民の会,AP099,P016,Takae,AI147,I005,biodiversity,F2,生态／环境,S028,2016,高江ヘリパッド建設 住民らが抗議,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0222,A060,高江のヘリパッドいらない住民の会,AP100,P001,Okinawa Prefecture,AI146,I001,anti_base,F1,基地／反军事,S028,2016,高江ヘリパッド建設 住民らが抗議,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0223,A060,高江のヘリパッドいらない住民の会,AP100,P001,Okinawa Prefecture,AI147,I005,biodiversity,F2,生态／环境,S028,2016,高江ヘリパッド建設 住民らが抗議,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0224,A061,日本野鳥の会,AP101,P001,Okinawa Prefecture,AI148,I005,biodiversity,F2,生态／环境,S003,2010,67団体がジュゴンの生息地辺野古への基地建設反対に共同声明,EV2010_WWF_67,WWF Japan 67-group Henoko / dugong statement,2010,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0225,A061,日本野鳥の会,AP101,P001,Okinawa Prefecture,AI148,I005,biodiversity,F2,生态／环境,S004,2015,辺野古の海を守れ NGO 31団体が緊急共同声明,EV2015_NACSJ_31,NACSJ / Peace Boat 31-NGO emergency Henoko statement,2015,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0226,A061,日本野鳥の会,AP102,P002,Henoko,AI148,I005,biodiversity,F2,生态／环境,S003,2010,67団体がジュゴンの生息地辺野古への基地建設反対に共同声明,EV2010_WWF_67,WWF Japan 67-group Henoko / dugong statement,2010,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0227,A061,日本野鳥の会,AP102,P002,Henoko,AI148,I005,biodiversity,F2,生态／环境,S004,2015,辺野古の海を守れ NGO 31団体が緊急共同声明,EV2015_NACSJ_31,NACSJ / Peace Boat 31-NGO emergency Henoko statement,2015,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0228,A062,日本湿地ネットワーク（JAWAN）,AP103,P002,Henoko,AI149,I005,biodiversity,F2,生态／环境,S003,2010,67団体がジュゴンの生息地辺野古への基地建設反対に共同声明,EV2010_WWF_67,WWF Japan 67-group Henoko / dugong statement,2010,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0229,A063,一坪反戦地主会関東ブロック,AP104,P001,Okinawa Prefecture,AI150,I001,anti_base,F1,基地／反军事,S038,1996,一坪反戦地主会 軍用地契約拒否運動,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0230,A064,外国軍事基地撤去国際ネットワーク（No Bases Network）,AP105,P001,Okinawa Prefecture,AI152,I001,anti_base,F1,基地／反军事,S033,2006,Tanji Miyume: Myth Protest and Struggle in Okinawa,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0231,A064,外国軍事基地撤去国際ネットワーク（No Bases Network）,AP105,P001,Okinawa Prefecture,AI153,I012,international_advocacy,F6,国际路径,S033,2006,Tanji Miyume: Myth Protest and Struggle in Okinawa,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0232,A065,南西諸島ピースネット,AP106,P012,Ishigaki,AI154,I002,anti_military,F1,基地／反军事,S036,2015,南西諸島ピースネット 結成,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0233,A065,南西諸島ピースネット,AP106,P012,Ishigaki,AI155,I017,frontline_prevention,F7,前线／台海,S036,2015,南西諸島ピースネット 結成,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0234,A065,南西諸島ピースネット,AP106,P012,Ishigaki,AI156,I018,Taiwan_contingency,F7,前线／台海,S036,2015,南西諸島ピースネット 結成,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0235,A065,南西諸島ピースネット,AP107,P013,Miyako,AI154,I002,anti_military,F1,基地／反军事,S036,2015,南西諸島ピースネット 結成,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0236,A065,南西諸島ピースネット,AP107,P013,Miyako,AI155,I017,frontline_prevention,F7,前线／台海,S036,2015,南西諸島ピースネット 結成,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0237,A065,南西諸島ピースネット,AP107,P013,Miyako,AI156,I018,Taiwan_contingency,F7,前线／台海,S036,2015,南西諸島ピースネット 結成,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0238,A065,南西諸島ピースネット,AP108,P011,Yonaguni,AI154,I002,anti_military,F1,基地／反军事,S036,2015,南西諸島ピースネット 結成,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0239,A065,南西諸島ピースネット,AP108,P011,Yonaguni,AI155,I017,frontline_prevention,F7,前线／台海,S036,2015,南西諸島ピースネット 結成,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0240,A065,南西諸島ピースネット,AP108,P011,Yonaguni,AI156,I018,Taiwan_contingency,F7,前线／台海,S036,2015,南西諸島ピースネット 結成,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0241,A066,新外交イニシアティブ（ND）,AP109,P001,Okinawa Prefecture,AI157,I011,legal,F5,法律／程序,S032,2026,新外交イニシアティブ（ND）公式サイト,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0242,A066,新外交イニシアティブ（ND）,AP109,P001,Okinawa Prefecture,AI158,I009,local_autonomy,F4,自治／公投,S032,2026,新外交イニシアティブ（ND）公式サイト,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0243,A066,新外交イニシアティブ（ND）,AP109,P001,Okinawa Prefecture,AI159,I001,anti_base,F1,基地／反军事,S032,2026,新外交イニシアティブ（ND）公式サイト,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0244,A066,新外交イニシアティブ（ND）,AP110,P020,Naha,AI157,I011,legal,F5,法律／程序,S032,2026,新外交イニシアティブ（ND）公式サイト,,,,ai_seeded,ai_seeded,E3,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0245,A066,新外交イニシアティブ（ND）,AP110,P020,Naha,AI158,I009,local_autonomy,F4,自治／公投,S032,2026,新外交イニシアティブ（ND）公式サイト,,,,ai_seeded,ai_seeded,E3,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0246,A066,新外交イニシアティブ（ND）,AP110,P020,Naha,AI159,I001,anti_base,F1,基地／反军事,S032,2026,新外交イニシアティブ（ND）公式サイト,,,,ai_seeded,ai_seeded,E3,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0247,A067,辺野古土砂搬入反対全国協議会（辺野古土砂全協）,AP111,P002,Henoko,AI160,I001,anti_base,F1,基地／反军事,S040,2015,辺野古土砂搬入反対全国連絡協議会 結成,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0248,A067,辺野古土砂搬入反対全国協議会（辺野古土砂全協）,AP111,P002,Henoko,AI161,I003,Henoko,F1,基地／反军事,S040,2015,辺野古土砂搬入反対全国連絡協議会 結成,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0249,A067,辺野古土砂搬入反対全国協議会（辺野古土砂全協）,AP111,P002,Henoko,AI162,I005,biodiversity,F2,生态／环境,S040,2015,辺野古土砂搬入反対全国連絡協議会 結成,,,,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0250,A068,名護市民投票の会,AP112,P017,Nago,AI163,I010,referendum,F4,自治／公投,S042,1997,名護市民投票 基地建設反対が多数,EV1997_NAGO_REFERENDUM,1997 Nago city referendum,1997,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0251,A068,名護市民投票の会,AP112,P017,Nago,AI164,I001,anti_base,F1,基地／反军事,S042,1997,名護市民投票 基地建設反対が多数,EV1997_NAGO_REFERENDUM,1997 Nago city referendum,1997,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0252,A068,名護市民投票の会,AP112,P017,Nago,AI165,I003,Henoko,F1,基地／反军事,S042,1997,名護市民投票 基地建設反対が多数,EV1997_NAGO_REFERENDUM,1997 Nago city referendum,1997,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0253,A068,名護市民投票の会,AP113,P002,Henoko,AI163,I010,referendum,F4,自治／公投,S042,1997,名護市民投票 基地建設反対が多数,EV1997_NAGO_REFERENDUM,1997 Nago city referendum,1997,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0254,A068,名護市民投票の会,AP113,P002,Henoko,AI164,I001,anti_base,F1,基地／反军事,S042,1997,名護市民投票 基地建設反対が多数,EV1997_NAGO_REFERENDUM,1997 Nago city referendum,1997,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0255,A068,名護市民投票の会,AP113,P002,Henoko,AI165,I003,Henoko,F1,基地／反军事,S042,1997,名護市民投票 基地建設反対が多数,EV1997_NAGO_REFERENDUM,1997 Nago city referendum,1997,ai_seeded,ai_seeded,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0256,A069,沖縄ジュゴン環境アセスメント監視団,AP114,P002,Henoko,AI166,I004,dugong,F2,生态／环境,S047,2012,沖縄防衛局 辺野古新基地建設事業 環境影響評価書,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0257,A069,沖縄ジュゴン環境アセスメント監視団,AP114,P002,Henoko,AI167,I005,biodiversity,F2,生态／环境,S047,2012,沖縄防衛局 辺野古新基地建設事業 環境影響評価書,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0258,A069,沖縄ジュゴン環境アセスメント監視団,AP114,P002,Henoko,AI168,I003,Henoko,F1,基地／反军事,S047,2012,沖縄防衛局 辺野古新基地建設事業 環境影響評価書,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0259,A069,沖縄ジュゴン環境アセスメント監視団,AP115,P003,Oura Bay,AI166,I004,dugong,F2,生态／环境,S047,2012,沖縄防衛局 辺野古新基地建設事業 環境影響評価書,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0260,A069,沖縄ジュゴン環境アセスメント監視団,AP115,P003,Oura Bay,AI167,I005,biodiversity,F2,生态／环境,S047,2012,沖縄防衛局 辺野古新基地建設事業 環境影響評価書,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0261,A069,沖縄ジュゴン環境アセスメント監視団,AP115,P003,Oura Bay,AI168,I003,Henoko,F1,基地／反军事,S047,2012,沖縄防衛局 辺野古新基地建設事業 環境影響評価書,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0262,A070,Veterans for Peace Okinawa,AP116,P001,Okinawa Prefecture,AI170,I001,anti_base,F1,基地／反军事,S048,2024,Veterans for Peace Ryukyu/Okinawa Chapter Kokusai,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0263,A070,Veterans for Peace Okinawa,AP116,P001,Okinawa Prefecture,AI171,I012,international_advocacy,F6,国际路径,S048,2024,Veterans for Peace Ryukyu/Okinawa Chapter Kokusai,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0264,A071,沖縄平和市民連絡会,AP117,P001,Okinawa Prefecture,AI173,I001,anti_base,F1,基地／反军事,S031,2026,沖縄平和運動センター 公式,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0265,A072,沖縄から基地をなくし世界の平和を求める市民連絡会,AP118,P001,Okinawa Prefecture,AI174,I001,anti_base,F1,基地／反军事,S031,2026,沖縄平和運動センター 公式,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0266,A074,沖縄県知事公室基地対策課,AP119,P001,Okinawa Prefecture,AI176,I009,local_autonomy,F4,自治／公投,S043,2024,沖縄県 米軍基地の概要,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0267,A074,沖縄県知事公室基地対策課,AP119,P001,Okinawa Prefecture,AI177,I001,anti_base,F1,基地／反军事,S043,2024,沖縄県 米軍基地の概要,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0268,A074,沖縄県知事公室基地対策課,AP120,P020,Naha,AI176,I009,local_autonomy,F4,自治／公投,S043,2024,沖縄県 米軍基地の概要,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0269,A074,沖縄県知事公室基地対策課,AP120,P020,Naha,AI177,I001,anti_base,F1,基地／反军事,S043,2024,沖縄県 米軍基地の概要,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0270,A075,沖縄防衛局,AP121,P001,Okinawa Prefecture,AI178,I001,anti_base,F1,基地／反军事,S047,2012,沖縄防衛局 辺野古新基地建設事業 環境影響評価書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0271,A075,沖縄防衛局,AP122,P002,Henoko,AI178,I001,anti_base,F1,基地／反军事,S047,2012,沖縄防衛局 辺野古新基地建設事業 環境影響評価書,,,,ai_seeded,ai_seeded,E4,E4,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0272,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),AP123,P006,Camp Foster,AI179,I014,military_family_service,F3,生命／健康,S079,2026,MOSCO official site,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0273,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),AP123,P006,Camp Foster,AI179,I014,military_family_service,F3,生命／健康,S080,2026,Marine Officers Spouses Club Okinawa ProPublica Nonprofit Explorer,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0274,X017,Army Community Group of Okinawa (ACGO),AP124,P001,Okinawa Prefecture,AI180,I014,military_family_service,F3,生命／健康,S041,2024,AWWA / OESC / NOSCO official sites and DVIDS reports,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0275,X017,Army Community Group of Okinawa (ACGO),AP124,P001,Okinawa Prefecture,AI180,I014,military_family_service,F3,生命／健康,S072,2012,DVIDS American Women's Welfare Association celebrates 40 years,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0276,X017,Army Community Group of Okinawa (ACGO),AP124,P001,Okinawa Prefecture,AI180,I014,military_family_service,F3,生命／健康,S081,2009,Army on Okinawa Gift Shop Okinawa Hai,,,,needs_second_source,needs_second_source,E3,E3,e3plus_same_source_candidate,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0277,A111,沖縄県女性団体連絡協議会,AP125,P001,Okinawa Prefecture,AI221,I001,anti_base,F1,基地／反军事,S200,2024,沖縄タイムス―女団協、米軍性暴力を受け県民大会開催へ,EV2024_WOMEN_ANTI_VIOLENCE_RALLY,2024 prefectural rally against U.S. military sexual violence,2024,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0278,A111,沖縄県女性団体連絡協議会,AP125,P001,Okinawa Prefecture,AI221,I001,anti_base,F1,基地／反军事,S201,2024,琉球新報―女団協、米軍性暴力を巡る県民大会を呼び掛け,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0279,A107,沖縄YWCA,AP126,P001,Okinawa Prefecture,AI216,I001,anti_base,F1,基地／反军事,S144,2022,日本YWCA『沖縄YWCAのご紹介』,,,,human_checked,human_checked,E3,E3,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0280,A107,沖縄YWCA,AP126,P001,Okinawa Prefecture,AI216,I001,anti_base,F1,基地／反军事,S295,2016,【FROM YWCA】基地に囲まれた沖縄－うちなんちゅの想い－,,,,human_checked,human_checked,E3,E3,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0281,A108,沖縄を再び戦場にさせない県民の会,AP127,P001,Okinawa Prefecture,AI204,I017,frontline_prevention,F7,前线／台海,S146,2023,沖縄を再び戦場にさせない県民の会 公式サイト,,,,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
SPI0282,A108,沖縄を再び戦場にさせない県民の会,AP127,P001,Okinawa Prefecture,AI204,I017,frontline_prevention,F7,前线／台海,S147,2023,QAB『沖縄を再び戦場にさせない「県民平和大集会」』,EV2023_PREFECTURAL_PEACE_RALLY,2023 Okinawa prefectural peace mass rally,2023,human_checked,human_checked,E4,E4,human_reviewed_same_source,"Same-source coincidence supports a bounded actor-place-issue evidence triple; it does not by itself establish causality, duration, alliance, or substantive policy effect."
