matrix_row_id,selection_frame_id,frame_role,service_actor_id,service_actor_name,accountability_actor_id,accountability_actor_name,relation_family,window_start,window_end,service_activity_status,accountability_activity_status,pair_observability,source_coverage_status,observed_endpoint_refs,audit_result,screening_disposition,reason,allowed_claim,prohibited_inference,review_status,package_scope,frontend_status,central_writeback
W2D-BM04222,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A063,一坪反戦地主会関東ブロック,shared_funder_or_sponsor,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04223,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A063,一坪反戦地主会関東ブロック,same_public_event,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04224,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A063,一坪反戦地主会関東ブロック,shared_place_background,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04225,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A064,外国軍事基地撤去国際ネットワーク（No Bases Network）,direct_organization_relation,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04226,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A064,外国軍事基地撤去国際ネットワーク（No Bases Network）,shared_person,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04227,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A064,外国軍事基地撤去国際ネットワーク（No Bases Network）,shared_recipient_or_intermediary,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04228,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A064,外国軍事基地撤去国際ネットワーク（No Bases Network）,shared_funder_or_sponsor,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04229,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A064,外国軍事基地撤去国際ネットワーク（No Bases Network）,same_public_event,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04230,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A064,外国軍事基地撤去国際ネットワーク（No Bases Network）,shared_place_background,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04231,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A065,南西諸島ピースネット,direct_organization_relation,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04232,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A065,南西諸島ピースネット,shared_person,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04233,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A065,南西諸島ピースネット,shared_recipient_or_intermediary,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04234,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A065,南西諸島ピースネット,shared_funder_or_sponsor,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04235,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A065,南西諸島ピースネット,same_public_event,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04236,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A065,南西諸島ピースネット,shared_place_background,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04237,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A067,辺野古土砂搬出反対全国連絡協議会,direct_organization_relation,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04238,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A067,辺野古土砂搬出反対全国連絡協議会,shared_person,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04239,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A067,辺野古土砂搬出反対全国連絡協議会,shared_recipient_or_intermediary,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04240,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A067,辺野古土砂搬出反対全国連絡協議会,shared_funder_or_sponsor,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04241,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A067,辺野古土砂搬出反対全国連絡協議会,same_public_event,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04242,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A067,辺野古土砂搬出反対全国連絡協議会,shared_place_background,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04243,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A069,沖縄ジュゴン環境アセスメント監視団,direct_organization_relation,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04244,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A069,沖縄ジュゴン環境アセスメント監視団,shared_person,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04245,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A069,沖縄ジュゴン環境アセスメント監視団,shared_recipient_or_intermediary,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04246,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A069,沖縄ジュゴン環境アセスメント監視団,shared_funder_or_sponsor,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04247,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A069,沖縄ジュゴン環境アセスメント監視団,same_public_event,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04248,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A069,沖縄ジュゴン環境アセスメント監視団,shared_place_background,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04249,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A070,Veterans For Peace Ryukyu/Okinawa Chapter Kokusai (VFP-ROCK),direct_organization_relation,2023-01-01,2025-12-31,observed_in_window,observed_in_window_okinawa_action,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04250,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A070,Veterans For Peace Ryukyu/Okinawa Chapter Kokusai (VFP-ROCK),shared_person,2023-01-01,2025-12-31,observed_in_window,observed_in_window_okinawa_action,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04251,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A070,Veterans For Peace Ryukyu/Okinawa Chapter Kokusai (VFP-ROCK),shared_recipient_or_intermediary,2023-01-01,2025-12-31,observed_in_window,observed_in_window_okinawa_action,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04252,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A070,Veterans For Peace Ryukyu/Okinawa Chapter Kokusai (VFP-ROCK),shared_funder_or_sponsor,2023-01-01,2025-12-31,observed_in_window,observed_in_window_okinawa_action,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04253,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A070,Veterans For Peace Ryukyu/Okinawa Chapter Kokusai (VFP-ROCK),same_public_event,2023-01-01,2025-12-31,observed_in_window,observed_in_window_okinawa_action,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04254,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A070,Veterans For Peace Ryukyu/Okinawa Chapter Kokusai (VFP-ROCK),shared_place_background,2023-01-01,2025-12-31,observed_in_window,observed_in_window_okinawa_action,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04255,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A071,沖縄から基地をなくし世界の平和を求める市民連絡会,direct_organization_relation,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04256,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A071,沖縄から基地をなくし世界の平和を求める市民連絡会,shared_person,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04257,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A071,沖縄から基地をなくし世界の平和を求める市民連絡会,shared_recipient_or_intermediary,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04258,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A071,沖縄から基地をなくし世界の平和を求める市民連絡会,shared_funder_or_sponsor,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04259,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A071,沖縄から基地をなくし世界の平和を求める市民連絡会,same_public_event,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
