source_row_number,pdf_page,department,office,official_mechanism_code,official_issue_field_code,program_name,program_description,partner_kind_code,partner_name,period,project_cost_thousand_jpy,planning主体,implementation主体,included_r10_relation_id,included_r10_amount_id,coverage_status,interpretation_limit
439,60,土木建築部,技術・建設業 課,1,3,建設資材単価及び建 設廃棄物関係調査業 務委託,公共工事の積算に必要な設計単価の基 礎資料とするため地区別単価及び廃棄物 処分料等の実態の把握を行う。,3,一般財団法人経済調 査会,R6.4.27 ～ R7.3.31,"32,274",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
440,61,土木建築部,技術・建設業 課,1,3,公共事業労務費調査 委託業務,公共工事の積算に必要な労務単価の基 礎資料とするため労働者に支払われた職 種別の賃金の把握を行う。,3,一般財団法人経済調 査会,R6.8.14 ～ R7.1.31,"6,710",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
441,61,土木建築部,技術・建設業 課,1,7,沖縄県リサイクル資材 評価認定制度運営業 務委託,平成16年度に制定した「沖縄県リサイクル 資材評価認定制度（ゆいくる）の運営等を 行う。,2,公益財団法人沖縄県 建設技術センター,R6.5.10 ～ R7.3.31,"15,785",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
442,61,土木建築部,技術・建設業 課,1,7,フライアッシュコンク リートに関する講習会 支援業務委託,令和５年度に改訂した「沖縄県におけるフ ライアッシュコンクリートの配合及び施工指 針」のポイントや指針で示す配合の考え 方、コンクリートの表層品質確保に有効と 考えられたコンクリートの打込み締固めの テクニック等に関する講習会の業務を支援 する。,2,公益財団法人沖縄県 建設技術センター,R6.6.4 ～ R6.12.27,"3,223",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
443,61,土木建築部,技術・建設業 課,1,14,電子納品保管管理業 務委託,「公共施設情報管理システム（OCTC）」を 活用し、電子納品（成果品データ）の保管 管理及び電子化されていない過去の成果 品（マイクロフィルム等）を電子化し、本シ ステムに登録する。,2,公益財団法人沖縄県 建設技術センター,R6.8.7 ～ R7.3.31,"4,598",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
444,61,土木建築部,技術・建設業 課,1,14,プログラムサポート サービス,コアシステムのプログラムサポート,3,一般財団法人日本建 設情報総合センター,R6.4.1 ～ R7.3.31,"2,723",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
445,61,土木建築部,技術・建設業 課,1,14,営繕積算システム等 整備業務,営繕積算システム関連委員会等の運営、 システムの開発・管理等を行う。,3,一般財団法人建築コ スト管理システム研 究所,R6.7.1 ～ R7.3.31,"1,035",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
446,61,土木建築部,技術・建設業 課,1,14,沖縄県土木工事積算 システムメンテナンス 委託業務,県職員が土木工事等の積算を行うため積 算システムを導入しており、当該システム のメンテナンスを行う。,3,一般財団法人日本建 設情報総合センター,R6.4.1 ～ R7.3.31,"30,690",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
447,61,土木建築部,技術・建設業 課,1,14,土木工事積算システ ム資材等単価データ ファイル作成業務（そ の１）,積算システムによる積算作業に必要な資 材等の単価データファイルを作成し、積算 システムへ登録を行う。,3,一般財団法人経済調 査会,R6.4.15 ～ R7.3.31,"7,326",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
448,62,土木建築部,技術・建設業 課,1,14,土木工事積算システ ム資材等単価データ ファイル作成業務（そ の２）,積算システムによる積算作業に必要な資 材等の単価データファイルの作成を行う。,3,一般財団法人建設物 価調査会,R6.4.15 ～ R7.3.31,"5,940",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
449,62,土木建築部,技術・建設業 課,2,16,沖縄県建設業経営力 強化支援事業業務委 託,県内建設業者の経営改善や経営革新等 の取組を支援する。また各種セミナーを開 催し、建設業者の自立や活性化を促進す る。,3,一般社団法人沖縄県 中小企業診断士協会,R6.4.1 ～ R7.3.31,"13,118",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
450,62,土木建築部,技術・建設業 課,1,16,建設業情報管理シス テム電算処理業務委 託,旧建設省の「建設業許可審査事務のＯＡ 化構想に基づき各都道府県が出資して設 立した(一財)建設業情報管理センターと、 国土交通省及び各都道府県をＬＧＷＡＮで 結び、建設業許可及び経営事項審査デー タの電算処理を行う。,3,一般財団法人建設業 情報管理センター,R6.4.3 ～ R7.3.31,"6,591",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
451,62,土木建築部,技術・建設業 課,1,16,建設業許可・経営事項 審査電子申請システ ム電算処理業務委託,旧建設省の「建設業許可審査事務のＯＡ 化構想に基づき各都道府県が出資して設 立した(一財)建設業情報管理センターと、 国土交通省及び各都道府県をＬＧＷＡＮで 結び、建設業許可及び経営事項審査電子 申請データの電算処理を行う。,3,一般財団法人建設業 情報管理センター,R6.4.1 ～ R7.3.31,"3,273",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
452,62,土木建築部,技術・建設業 課,2,17,沖縄県建設産業ビジョ ン推進事業業務委託,建設産業ビジョン2018及びアクションプロ グラムの推進に係る進捗確認、効果検証 のための各種調査、分析・検討業務を行 い、建設産業の活性化を促進する。 また、建設現場親子バスツアーの実施、イ ベントへの出展等に取り組み、建設産業の 魅力発信に繋げる。,3,一般社団法人沖縄し またて協会,R6.6.3 ～ R7.3.31,"9,880",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
453,62,土木建築部,技術・建設業 課,1,3,建設コンサルタント業 務発注に係る検討委 員会等運営支援業務 委託,「建設コンサルタント業務コスト調査」の調 査結果等を基に、建設工事にかかるコン サルタント業務の最低制限価格の見直し について審議する検討委員会等の運営を 支援する。,3,一般財団法人経済調 査会,R6.6.4 ～ R6.9.30,"3,245",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
454,62,土木建築部,技術・建設業 課,1,3,建設工事発注に係る 検討委員会等運営支 援業務委託,「建設工事コスト調査」の調査結果等を基 に、建設工事にかかるコンサルタント業務 の最低制限価格の見直しについて審議す る検討委員会等の運営を支援する。,3,一般財団法人経済調 査会,R6.10.30 ～ R7.3.28,"7,623",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
455,63,土木建築部,技術・建設業 課,5,9,建設工事の安全対策 研修会,建設工事現場における労働災害の防止対 策に万全を期すため、建設監督業務等に 携わる職員を対象に安全対策についての 研修会を実施する。,2,公益財団法人沖縄県 建設技術センター,R6.9.6,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
456,63,土木建築部,技術・建設業 課,5,14,沖縄県CALSセミナー （電子納品）,沖縄県土木建築部が推進するCLAS/EC の普及啓発と電子成果物の品質確保を図 るため、受発注者双方を対象として電子納 品に関する研修会を実施する。,2,公益財団法人沖縄県 建設技術センター,R6.7.23,0,一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
457,63,土木建築部,技術・建設業 課,5,3,工事に係る総合評価 落札方式技術審査等 講習会,工事発注業務に携わる県・市町村職員を 対象として、総合評価落札方式の概要、運 用の改定内容、手続き、評価項目の設 定、審査等に関する講習会を実施する。,2,公益財団法人沖縄県 建設技術センター,R6.6.7,0,一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
458,63,土木建築部,道路管理課,1,4,道路植栽に係る官民 連携制度実施等検討 業務委託（R6）,地域や企業の参画による官民連携制度の 運用や道路ボランティア制度の見直し等の 検討を行う。,2,公益社団法人 沖縄 県緑化推進委員会,R6.8.19 ～ R7.3.25,990,行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
459,63,土木建築部,建築指導課,1,7,沖縄の気候風土適応 住宅検討事業委託業 務（Ｒ６）,改正省エネ法等における気候風土住宅の 調査・整理を行い、所管行政庁が定める気 候風土適応住宅の基準を検討することに より、建築物省エネ法の円滑な運用を図る 業務,1,特定非営利活動法人 蒸暑地域住まいの研 究会,R6.7.12 ～ R7.2.28,"2,968",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
460,63,土木建築部,建築指導課,2,3,令和6年度簡易診断技 術者派遣等事業委託 業務,建築物の耐震化に対する県民の意識の向 上を図るとともに、建築物の耐震並びに防 災・減災対策を推進する事業,1,特定非営利活動法人 沖縄県建築設計サ ポートセンター,R6.9.3 ～ R7.3.7,"13,051",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
461,63,土木建築部,建築指導課,1,8,令和6年度被災建築物 の応急危険度判定体 制整備業務,応急危険度判定士を養成するための講習 会、模擬訓練及び判定コーディネーター養 成講習会を実施する業務,2,公益社団法人沖縄県 建築士会,R6.8.23 ～ R7.3.19,"2,515",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
462,63,土木建築部,建築指導課,1,18,宅地建物取引士証作 成交付業務委託,宅地建物取引業法第２２条の２第２項にお いて規定される講習において、講習申込 者の宅地建物取引士証を作成し、交付す る業務,2,公益社団法人沖縄県 宅地建物取引業協会,R6.4.1 ～ R7.3.31,977,行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
463,63,土木建築部,建築指導課,1,18,宅地建物取引士証作 成交付業務委託,宅地建物取引業法第２２条の２第２項にお いて規定される講習において、講習申込 者の宅地建物取引士証を作成し、交付す る業務,2,公益社団法人全日本 不動産協会沖縄県本 部,R6.4.1 ～ R7.3.31,87,行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
464,64,土木建築部,首里城復興 課,1,3,令和６年度首里杜地 区交通・観光マネジメ ント調査等業務委託,首里杜地区整備基本計画に基づく、首里 杜地区の交通・観光マネジメントに関わる 分野の実施内容を具体化することを目的 とする。,1,特定非営利活動法人 首里まちづくり研究会,R6.10.5 ～ R7.3.31,"1,650",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
465,64,土木建築部,首里城復興 課,10,3,首里城公園龍潭周辺 公衆トイレ新築工事監 理業務,首里城公園龍潭周辺公衆トイレの整備に かかる監理業務,1,NPO法人 バリアフ リーネットワーク会議,R6.1.23 ～ R6.7.12,0,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
466,64,土木建築部,首里城復興 課,10,3,首里城公園龍潭周辺 公衆トイレ新築工事監 理業務,首里城公園龍潭周辺公衆トイレの整備に かかる監理業務,1,NPO法人 レインボー ハートokinawa,R6.1.23 ～ R6.7.12,0,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
467,64,土木建築部,首里城復興 課,8,6,令和５年度中城御殿 御内原・表御殿西側エ リア実施設計業務委託,中城御殿跡地整備基本計画に基づき、中 城御殿跡地整備にかかる建築実施設計業 務,1,NPO法人 バリアフ リーネットワーク会議,R5.9.26 ～ R6.9.30,835,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
468,64,土木建築部,北部土木事 務所,1,3,北部管内植栽管理業 務委託（R6-2）,県が管理する道路周辺の植栽作業（除 草）,4,社会福祉法人 豊饒 会,R6.4.1 ～ R7.3.31,"5,003",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
469,64,土木建築部,北部土木事 務所,1,3,北部管内植栽管理業 務委託（R6-3）,県が管理する道路周辺の植栽作業（除 草）,2,公益社団法人 名護 市シルバー人材セン ター,R6.4.1 ～ R7.3.31,"2,411",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
470,64,土木建築部,北部土木事 務所,1,19,北部管内道路及び河 川ボランティア支援業 務委託（R6）,県が管理する道路の清掃活動等に取り組 むボランティア団体支援を行うもの,2,公益社団法人 沖縄 県緑化推進委員会,R6.6.4 ～ R7.3.31,"10,978",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
471,64,土木建築部,北部土木事 務所,1,3,北部管内フラワークリ エイション業務委託 （R6-4）,県が管理する道路周辺の植栽作業（花壇 植栽）,4,社会福祉法人 豊饒 会,R6.6.18 ～ R7.3.28,"6,338",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
472,64,土木建築部,中部土木事 務所（河川都 市班）,1,17,街路事業草刈清掃業 務委託（Ｒ６）,県が管理する計画道路のための取得済み 県有地の草刈・清掃作業,2,公益社団法人 沖縄 市シルバー人材セン ター,R6.7.3 ～ R7.3.14,"3,190",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
473,65,土木建築部,中部土木事 務所(維持管 理班),1,17,中城湾港（西原与那原 地区）臨港道路樹木管 理業務委託（Ｒ６）,県が管理する臨港道路周辺の樹木管理 （除草、低木剪定、枯葉集積等）,2,（公社）西原町シル バー人材センター,R6.6.6 ～ R7.3.31,"2,977",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
474,65,土木建築部,中部土木事 務所(維持管 理班),1,17,中城湾港（新港地区） 清掃及び道路等樹木 管理業務委託（Ｒ６）,県が管理する臨港道路周辺の樹木管理 （除草、低木剪定、枯葉集積等）,2,公益社団法人 沖縄 市シルバー人材セン ター,R6.4.1 ～ R7.3.31,"8,490",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
475,65,土木建築部,中部土木事 務所(維持管 理班),1,17,中城湾港（新港地区） 公園トイレ清掃業務委 託（Ｒ６）,県が管理する公園トイレ清掃作業,2,公益社団法人 うるま 市シルバー人材セン ター,R6.4.1 ～ R7.3.31,"1,997",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
476,65,土木建築部,中部土木事 務所 （倉敷ダム管 理所）,1,17,倉敷ダム周辺管理業 務委託（令和６年度 分）,県管理倉敷ダム施設内の除草、清掃等業 務を行うもの,2,公益社団法人 沖縄 市シルバー人材セン ター,R4.4.1 ～ R7.3.31,"11,385",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
477,65,土木建築部,中部土木事 務所(維持管 理班),1,4,中部管内道路及び河 川ボランティア支援業 務委託（Ｒ６）,県が管理する道路の清掃活動等に取り組 むボランティア団体支援を行うもの,2,公益社団法人 沖縄 県緑化推進委員会,R6.6.21 ～ R7.3.26,"25,410",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
478,65,土木建築部,南部土木事 務所 （維持管理 班）,1,16,南部管内特殊車両通 行許可申請等審査支 援業務委託(R6),本業務は、道路法第47条の2に基づく特殊 車両通行許可申請書の通行経路、通行車 両等の確認及び許可条件付与等の審査、 審査書類の作成･整理･報告を行うと共に、 審査の基礎資料となる道路情報便覧にお ける未収録箇所（区間、橋梁等）の基礎情 報の収集、及び資料作成･データ入力を行 うものとする。,2,公益財団法人 沖縄県建設技術セン ター,R6.4.16 ～ R7.3.31,"4,587",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
479,65,土木建築部,南部土木事 務所 （維持管理 班）,1,16,道路防災保全事業等 技術審査支援業務委 託(R6),本業務は、「公共工事の品質確保の促進 に関する法律」に基づく総合評価方式一般 競争入札において、競争参加資格確認申 請書等の審査を行う。,2,公益財団法人 沖縄県建設技術セン ター,R6.7.31 ～ R7.4.23,990,一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
480,65,土木建築部,南部土木事 務所 （維持管理 班）,1,16,県道131号線（八重瀬 町東風平）台帳調書作 成業務委託,県道131号線において、道路台帳調書を作 成する業務である。,2,公益財団法人 沖縄県建設技術セン ター,R6.8.8 ～ R7.3.18,"2,343",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
481,66,土木建築部,南部土木事 務所 （維持管理 班）,1,7,南部管内道路及び河 川ボランティア支援業 務委託（Ｒ６）,本業務は、緑の美ら島づくりをめざし、県 民と協働による継続的な緑化の推進を目 的に、道路や河川の美化活動を行ってい るボランティア団体の支援を行う業務であ る。,2,公益社団法人 沖縄県緑化推進委員 会,R6.6.19 ～ R7.3.31,"33,312",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
482,66,土木建築部,南部土木事 務所 （維持管理 班）,1,7,フラワークリエイション 業務委託（南部管内 R6-1）,道路等へ飾花を行うため 障害者に可能 な作業を提供し、障害者の社会参加及び 雇用の促進を図る業務。,3,一般財団法人 沖縄県セルプセン ター,R6.5.16 ～ R7.3.21,"13,981",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
483,66,土木建築部,南部土木事 務所 （ダム管理担 当）,1,17,金城ダム環境管理業 務委託（R6）,金城ダム地内の環境維持管理,2,（公社）那覇市シル バー人材センター,R6.4.25 ～ R6.9.30,"1,608",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
484,66,土木建築部,南部土木事 務所 （ダム管理担 当）,1,17,金城ダム環境管理業 務委託（R6）その２,同上,2,同上,R6.10.1 ～ R7.3.24,"1,771",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
485,66,土木建築部,宮古土木事 務所,1,4,池間大橋橋詰広場外2 箇所維持管理業務委 託(R6),県が管理する道路周辺の植栽作業(路面 清掃、除草、低木選定、花壇植栽),1,特定非営利活動法人 マーズ,R6.5.23 ～ R7.3.21,"2,450",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
486,66,土木建築部,宮古土木事 務所,1,4,比嘉ロードパーク外4 箇所維持管理業務委 託(R6),県が管理する道路周辺の植栽作業(路面 清掃、除草、低木選定、花壇植栽),4,社会福祉法人みやこ 福祉会,R6.5.16 ～ R7.3.21,"6,116",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
487,66,土木建築部,宮古土木事 務所,1,4,保良西里線外道路維 持管理業務委託(R6),県が管理する道路周辺の植栽作業(路面 清掃、除草、低木選定、花壇植栽),2,公益社団法人宮古島 市シルバー人材セン ター,R6.5.18 ～ R7.3.21,"9,592",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
488,66,土木建築部,宮古土木事 務所,1,4,宮古管内道路ボラン ティア支援業務委託 (R6),県が管理する道路の清掃活動等に取り組 むボランティア団体支援を行うもの,2,公益社団法人沖縄県 緑化推進委員会,R6.5.30 ～ R7.3.31,"14,047",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
489,66,土木建築部,宮古土木事 務所,1,4,宮古管内道路修景業 務委託(R6-1),県が管理する道路の草花植栽、鉢植製 作、管理等を行うもの。,4,社会福祉法人みやこ 福祉会,R6.5.17 ～ R7.3.21,"4,169",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
490,67,土木建築部,八重山土木 事務所,1,4,県単道路維持費,県が管理する道路の清掃活動等に取り組 むボランティア団体支援を行うもの,2,公益社団法人 沖縄 県緑化推進委員会,R6.8.22 ～ R7.3.31,"6,974",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
491,67,土木建築部,都市公園課,3,4,国営公園管理費（水族 館等）,沖縄県国営沖縄記念公園内施設（海洋博 覧会地区内施設）の管理運営,3,一般財団法人沖縄美 ら島財団,H31.2 ～ R10.3,"923,976",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
492,67,土木建築部,都市公園課,3,4,国営公園管理費（首里 城）,沖縄県国営沖縄記念公園内施設（首里城 地区内施設）の管理運営,3,一般財団法人沖縄美 ら島財団,H31.2 ～ R8.3,"210,457",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
493,67,土木建築部,都市公園課,3,4,公園指定管理費,県営首里城公園の管理運営,3,一般財団法人沖縄美 ら島財団,H31.4 ～ R8.3,"232,609",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
494,67,土木建築部,都市公園課,1,4,沖縄国際海洋博覧会 50周年記念事業,令和7年度に開催する沖縄国際海洋博覧 会50周年記念事業企画展の総合企画業 務,3,一般財団法人沖縄美 ら島財団,R7.2 ～ R7.3,"10,669",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
495,67,土木建築部,都市公園課,3,4,公園指定管理費,県営海軍壕公園の管理運営,3,一般財団法人沖縄観 光コンベンション ビューロー,H18.4 ～ R12.3,"111,085",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
496,67,土木建築部,都市公園課,3,10,公園指定管理費,県営平和祈念公園の管理運営,3,公益財団法人沖縄県 平和祈念財団,H18.4 ～ R12.3,"241,109",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
497,67,県議会事務局,総務課,1,7,県議会庁舎敷地内花 壇管理業務,庁舎敷地内の美化を図り、景観を良好に 維持する作業 （地拵え、草花植付、施肥、除草、病害虫 防除、花柄摘み など）,4,（福）基督教児童福祉 会愛隣園,R6.9.1 ～ R7.3.31,712,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
498,68,教育庁,学校人事課,8,13,教員不足解消にかか る講師の紹介,文部科学省が、教師のなり手発掘のた め、大学、PTA、民間企業等と連携・協働 し、教師の仕事の価値ややりがいについ て、地域社会全体に魅力を発信する取組 及び、教員免許保有者を始めとした新たな 外部人材の学校現場への入職支援の実 施を行うNPO法人を支援している。その NPO法人が育てた人材を臨時的任用講師 として紹介してもらう。,1,認定特定非営利活動 法人Teach For Japan,R6.4.1 ～ 終期未定,0,一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
499,68,教育庁,学校人事課,9,13,県立学校事務職員研 修会,ちがいを尊重し合い、だれもが安心して過 ごせる学校・職場づくりをめざして～ LGBTQ・性の多様性をテーマに～,1,NPO法人レインボー ハートokinawa,R6.8.23 ～ R6.8.23,8,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
500,68,教育庁,県立学校教 育課,2,13,就学継続支援員配置 事業,支援を必要とする生徒が多い県立高等学 校へ心理系・福祉系の就学継続支援員を 派遣し、アウトリーチ支援等を含めた教育・ 福祉の協働体制を構築する。,1,特定非営利活動法人 サポートセンターゆめ さき,R6.4.1 ～ R7.3.14,"56,269",行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
501,68,教育庁,県立学校教 育課,1,11,令和６年度アジア高校 生オンライン国際交流 事業,沖縄県とアジアの高校生がオンラインでの 協働的な学びに約２ヶ月間に渡って取り組 む。,1,特定非営利活動法人 沖縄平和協力セン ター,R6.6.3 ～ R6.12.27,"10,596",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
502,68,教育庁,県立学校教 育課,2,13,令和６年度合理的配 慮に係る環境整備事 業,合理的配慮を提供する上で、各障害の特 性に応じた教育支援機器等の活用促進を 図り、生徒の学びと生活を支えると共に、 学力向上に寄与する。また、支援を要する 生徒のアセスメントを学校職員と連携の上 進め、各種専門家を活用することで、個々 のニーズに応じた合理的配慮の充実を図 る。,7,わくわくの会・サイオ ンコミュニケーション ズコンソーシアム,R6.4.1 ～ R7.3.21,"8,750",行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
503,68,教育庁,働き方改革 推進課,1,1,心の健康チェック事業 ストレスオプション利用 契約,労働安全衛生法に基づくストレスチェック を実施することにより、教職員の心身の健 康を保持増進する。,5,公立学校共済組合,R6.6.10 ～ R7.3.31,638,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
504,68,教育庁,働き方改革 推進課,1,1,人間ドック式健康診断 に関する業務委託,人間ドック式健康診断に関する業務委託,5,公立学校共済組合,R6.4.22 ～ R7.3.31,"2,207",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
505,69,教育庁,働き方改革 推進課,1,1,教育庁職員定期健康 診断業務委託（本島 南部地区）,教育庁職員定期健康診断業務委託（本島 南部地区）,3,一般財団法人沖縄県 健康づくり財団,R6.5.24 ～ R7.3.31,665,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
506,69,教育庁,働き方改革 推進課,1,1,教育庁職員定期健康 診断業務委託（本島 那覇地区）,教育庁職員定期健康診断業務委託（本島 那覇地区）,3,一般社団法人那覇市 医師会,R6.5.24 ～ R7.3.31,900,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
507,69,教育庁,働き方改革 推進課,1,1,教育庁職員定期健康 診断業務委託（本島 中北部地区）,教育庁職員定期健康診断業務委託（本島 中北部地区）,3,一般社団法人中部地 区医師会,R6.5.24 ～ R7.3.31,231,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
508,69,教育庁,働き方改革 推進課,1,1,教育庁職員定期健康 診断業務委託（本島 中部地区）,教育庁職員定期健康診断業務委託（本島 中北部地区）,5,社会医療法人かりゆ し会,R6.5.24 ～ R7.3.31,457,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
509,69,教育庁,働き方改革 推進課,1,1,教育庁職員定期健康 診断業務委託（宮古教 育事務所）,教育庁職員定期健康診断業務委託（宮古 教育事務所）,5,医療法人徳州会宮古 島徳州会病院,R6.5.29 ～ R7.3.31,31,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
510,69,教育庁,働き方改革 推進課,1,1,教育庁職員定期健康 診断業務委託（八重山 教育事務所）,教育庁職員定期健康診断業務委託（八重 山教育事務所）,5,医療法人徳州会石垣 島徳州会病院,R6.5.29 ～ R7.3.31,29,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
511,69,教育庁,働き方改革 推進課,1,1,教職員元気力アップ事 業,教職員のメンタルヘルス対策として、県立 学校へ公認心理師を派遣して面談を実施 し、メンタル不調の軽減を図っていく。,3,一般社団法人沖縄県 公認心理師協会,R6.4.17 ～ R7.3.31,"1,393",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
512,69,教育庁,働き方改革 推進課,1,1,メンタルヘルスに関す る相談業務,教職員のメンタルヘルス対策として、公認 心理師による相談事業の実施し、メンタル 不調の軽減を図っていく。,3,一般社団法人沖縄県 公認心理師協会,R6.4.1 ～ R7.3.31,495,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
