partner_display_label_id,partner_name_display_alias_machine,department_display_machine,source_row_count,mechanism_codes,issue_field_codes,source_row_numbers,edge_semantics,identity_status,human_gate,interpretation_limit
S002PL257,一般社団法人世界若者ウチナーンチュ連合会,文化観光スポーツ部,1,1,11,433,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL258,Team OKIYUA(株)沖縄映像センター、(一社)世界若者ウチナーンチュ連合会,文化観光スポーツ部,1,1,11,434,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL259,公益社団法人青年海外協力協会沖縄事務所,文化観光スポーツ部,1,2,11,435,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL260,令和6年度ウチナージュニアスタディー事業に係る共同企業体(公社)青年海外協力協会沖縄事務所、東武トップツアーズ(株)沖縄支店,文化観光スポーツ部,1,2,11,436,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL261,(公財)沖縄県国際交流・人材育成財団,文化観光スポーツ部,1,4,11,437,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL262,令和6年度長野県への生徒派遣交流事業共同企業体(公社)青年海外協力協会沖縄事務所、東武トップツアーズ(株)沖縄支店,文化観光スポーツ部,1,2,11,438,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL026,一般財団法人沖縄県公衆衛生協会,環境部,2,1;4,7,40;41,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL027,公益社団法人沖縄県緑化推進委員会,環境部,3,1,7,37;38;39,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL028,公益財団法人沖縄こどもの国,環境部,1,2,7,42,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL029,一般社団法人沖縄リサイクル運動市民の会,環境部,1,1,7,43,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL030,特定非営利法人おきにゃあわんネットワーク,環境部,1,4,19,44,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL031,PIPS,環境部,1,4,19,45,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL032,石垣しっぽの会,環境部,1,4,19,46,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL033,一般社団法人cloud9,環境部,1,4,19,47,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL034,リライフ,環境部,1,4,19,48,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL035,にゃんばるわんばる,環境部,1,4,19,49,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL036,動物愛護推進プロジェクト実行委員会,環境部,1,5,7,50,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL037,沖縄県獣医師会,環境部,1,5,7,51,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL038,どうぶつたちの病院沖縄・南西環境研究所・野生鳥獣対策連携センター共同企業体,環境部,1,1,7,52,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL039,公益社団法人沖縄県獣医師会,環境部,1,1,7,53,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL040,NPO法人どうぶつたちの病院沖縄,環境部,1,1,7,54,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL041,日本野鳥の会やんばる支部、宮古野鳥の会、カンムリワシリサーチ,環境部,1,1,7,55,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL042,一般社団法人西表財団,環境部,1,4,7,56,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL043,八重瀬町字小城公民館,環境部,1,4,7,57,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL044,NPO法人おきにゃあわんネットワーク,環境部,1,1,7,58,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL045,一般社団法人Cloud9,環境部,1,2,7,59,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL013,社会福祉法人みやこ福祉会,生活福祉部,1,1,17,135,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL046,社会福祉法人沖縄県社会福祉協議会,生活福祉部,14,1;4,1;8,60;61;62;63;64;65;66;67;71;79;80;81;82;83,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL047,沖縄県社会福祉協議会,生活福祉部,4,1;3;4,1,68;69;70;73,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL048,一般社団法人ADI災害研究所,生活福祉部,1,1,8,72,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL049,特定非営利活動法人介護と福祉の調査機関おきなわ,生活福祉部,1,8,1,74,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL050,一般社団法人沖縄県社会福祉士会,生活福祉部,1,8,1,75,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL051,一般社団法人Kukuru,生活福祉部,2,1;2,1,76;78,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL052,公益社団法人沖縄県看護協会,生活福祉部,1,1,1,77,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL053,特定非営利活動法人珊瑚舎スコーレ,生活福祉部,1,2,13,84,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL054,特定非営利活動法人エンカレッジ,生活福祉部,1,2,13,85,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL055,一般社団法人教育振興会,生活福祉部,1,2,13,86,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL056,公益財団法人沖縄県労働者福祉基金協会,生活福祉部,2,2,1,87;88,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL057,特定非営利活動法人沖縄県障がい者スポーツ協会,生活福祉部,4,1;4,1,89;90;91;92,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL058,社会福祉法人沖縄県身体障害者福祉協会,生活福祉部,4,1;4,1,93;99;112;128,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL059,公益社団法人沖縄県手をつなぐ育成会・一般社団法人沖縄県知的障害者福祉協会共同企業体,生活福祉部,1,1,1,94,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL060,社会福祉法人若竹福祉会,生活福祉部,2,1,1;17,95;133,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL061,社会福祉法人トゥムヌイ福祉会,生活福祉部,1,2,1,96,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL062,公益財団法人沖縄県手をつなぐ育成会,生活福祉部,1,1,1,97,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL063,特定非営利活動法人わくわくの会,生活福祉部,1,1,1,98,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL064,公益社団法人沖縄県手をつなぐ育成会,生活福祉部,1,1,1,100,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL065,特定非営利活動法人沖縄県脊髄損傷者協会,生活福祉部,1,1,1,101,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL066,特定非営利活動法人名護市障がい者関係団体協議会,生活福祉部,3,1,1,102;106;125,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL067,一般社団法人人文福祉会,生活福祉部,2,1,1,103;107,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL068,特定非営利活動法人おきなわ障がい者相談支援ネットワーク,生活福祉部,4,1,1,104;105;108;116,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL069,特定非営利活動法人沖縄県自立生活センター・イルカ,生活福祉部,1,4,1,109,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL070,全国パーキンソン病友の会沖縄県支部,生活福祉部,1,4,1,110,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL071,社会福祉法人沖縄県視覚障害者福祉協会,生活福祉部,2,1;4,1,111;118,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL072,NPO法人沖縄県脊髄損傷者協会,生活福祉部,1,4,1,113,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL073,一般社団法人セレニティパークジャパン沖縄,生活福祉部,1,4,1,114,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL074,沖縄県手話通訳問題研究会,生活福祉部,1,4,1,115,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL075,一般社団法人沖縄県聴覚障害者協会,生活福祉部,1,1,1,117,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL076,一般社団法人沖縄県言語聴覚士会,生活福祉部,1,1,1,119,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL077,国立大学法人琉球大学,生活福祉部,1,1,1,120,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL078,社会福祉法人聴力障害者情報文化センター,生活福祉部,1,1,1,121,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL079,一般社団法人沖縄県精神保健福祉士協会,生活福祉部,3,1,1,122;129;130,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL080,公益財団法人沖縄県精神保健福祉会連合会,生活福祉部,1,1,1,123,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL081,一般社団法人沖縄県作業療法士協会,生活福祉部,2,1,1,124;127,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL082,社会福祉法人残波かりゆし会,生活福祉部,1,1,1,126,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL083,社会福祉法人名護学院,生活福祉部,1,1,17,131,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL084,医療法人一灯の会,生活福祉部,1,1,17,132,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL085,医療法人陽和会,生活福祉部,1,1,17,134,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL086,社会福祉法人わしの里,生活福祉部,1,1,17,136,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL087,特定非営利活動法人消費者センター沖縄,生活福祉部,1,1,18,137,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL088,特定非営利活動法人まちなか研究所わくわく,生活福祉部,2,1;2,19,138;139,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL089,公益社団法人沖縄被害者支援ゆいセンター,生活福祉部,2,1;5,9,140;141,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL090,沖縄県計量協会,生活福祉部,1,5,18,142,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL356,おきなわ子ども未来ネットワーク,病院事業局,1,8,1,599,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL285,(福)基督教児童福祉会愛隣園,県議会事務局,1,1,7,497,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL001,新外交イニシアティブ,知事公室,1,2,10,1,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL002,沖縄災害救助犬協会,知事公室,1,9,8,2,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL003,沖縄県消防設備協会,知事公室,1,9,8,3,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL004,日本エレベーター協会,知事公室,1,9,8,4,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL005,沖縄県消防協会,知事公室,1,9,8,5,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL006,沖縄県高圧ガス保安協会,知事公室,1,9,8,6,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL007,日本防炎協会,知事公室,1,9,8,7,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL008,日本無線協会,知事公室,1,9,8,8,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL009,公益財団法人沖縄県平和祈念財団,知事公室,1,1,10,9,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL010,特定非営利活動法人沖縄平和協力センター,知事公室,2,2,10,10;11,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL011,一般社団法人宮古島観光協会,総務部,1,1,4,12,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL012,宮古島商工会議所,総務部,1,4,16,13,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL013,社会福祉法人みやこ福祉会,総務部,1,1,7,14,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL014,宇堅福祉会,総務部,1,1,7,15,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL015,(一社)八重山ビジターズビューロー,総務部,2,1;8,4,16;17,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL016,八重山地区商工会広域連携協議会,総務部,1,4,16,18,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL017,公益社団法人石垣市シルバー人材センター,総務部,2,1,7,19;20,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL089,公益社団法人沖縄被害者支援ゆいセンター,警察本部,2,1;5,9,600;601,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL303,公益社団法人沖縄県青少年育成県民会議,警察本部,2,5,13,606;607,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL357,公益財団法人沖縄県防犯協会連合会,警察本部,3,8;10,9,602;603;604,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL358,御万人すりてぃクリーン・グリーン・グレイシャス(CGG)運動沖縄県実行委員会,警察本部,1,5,13,605,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL359,沖縄県酒造組合沖縄県卸売酒販組合沖縄県小売酒販組合(株)オリオンビール,警察本部,1,6,13,608,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL360,第74回社会を明るくする運動沖縄県推進委員会事務局,警察本部,1,7,13,609,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL361,一般社団法人沖縄県PTA連合会、沖縄県高等学校PTA連合会等(主催は、沖縄県教育委員会),警察本部,1,6,13,610,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL362,一般財団法人沖縄マリンレジャーセイフティービューロー,警察本部,3,1,9,611;612;613,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
