candidate_id,domain,object_id,object_name,field_name,current_value,proposed_value,candidate_disposition,affected_row_count,source_tables,reason,risk_if_wrong,requires_human_review,hr_item_id,machine_status,interpretation_limit
SF0361,alias,X016,MOSC,alias_type,acronym,acronym,freeze_as_is,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0362,alias,X016,MOSCO,alias_type,acronym,acronym,freeze_as_is,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0363,alias,X017,ACGO,alias_type,acronym,acronym,freeze_as_is,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0364,alias,A040,Pro Public,alias_type,short_name,short_name,freeze_as_is,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0365,alias,A040,Friends of the Earth Nepal,alias_type,network_name,network_name,freeze_from_human_anchor,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0366,alias,A046,Pro Natura / FoE Switzerland,alias_type,signatory_name,event_list_name,mechanical_normalize,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0367,alias,A046,Friends of the Earth Switzerland,alias_type,network_name,network_name,freeze_from_human_anchor,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0368,alias,A046,Swiss League for the Protection of Nature,alias_type,former_name,former_name,freeze_as_is,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0369,alias,A106,辺野古の海を土砂で埋めるな！首都圏キャンペーン,alias_type,possible_canonical_variant,unresolved_canonical_variant,human_review,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",yes,HR029-016,needs_human_review,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0370,alias,A052,嘉手納爆音訴訟原告団,alias_type,former_canonical,former_registry_canonical,mechanical_normalize,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0371,alias,A052,第4次嘉手納基地爆音差止訴訟原告団,alias_type,round_of,case_round_label_nonidentity,human_review,1,02_actor_aliases_initial_v0.csv,Store lineage/case-round labels for lookup without asserting entity identity or identical membership.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",yes,HR029-017,needs_human_review,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0372,alias,A053,普天間爆音訴訟団,alias_type,former_canonical,former_registry_canonical,mechanical_normalize,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0373,alias,A053,普天間基地第2次爆音訴訟原告団,alias_type,round_of,case_round_label_nonidentity,human_review,1,02_actor_aliases_initial_v0.csv,Store lineage/case-round labels for lookup without asserting entity identity or identical membership.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",yes,HR029-018,needs_human_review,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0374,alias,A010,石垣島への自衛隊配備を止める住民の会,alias_type,predecessor_of,predecessor_name_nonidentity,human_review,1,02_actor_aliases_initial_v0.csv,Store lineage/case-round labels for lookup without asserting entity identity or identical membership.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",yes,HR029-019,needs_human_review,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0375,alias,A053,普天間基地爆音訴訟原告団,alias_type,descriptive_variant,descriptive_variant,freeze_as_is,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0376,alias,A111,県婦人団体連絡協議会,alias_type,former_name,former_name,freeze_as_is,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0377,alias,A111,女団協,alias_type,acronym,acronym,freeze_as_is,1,02_actor_aliases_initial_v0.csv,Normalize alias-type semantics while retaining every source-attested surface form.,"Name similarity can collapse distinct organizations, rounds or predecessor relationships.",no,,freeze_candidate,Never merge entities from normalized-name similarity; lineage labels are explicitly nonidentity.
SF0378,alias_boundary,A105;A107,日本YWCA;沖縄YWCA,entity_boundary,two registry actors plus organizational affiliation,distinct_entities_with_affiliation_not_alias,freeze_from_human_anchor,2,01_actor_registry_initial_v0.csv;02_actor_aliases_initial_v0.csv,Parent/national and local/regional YWCA are distinct actors; actions do not automatically transfer.,A false alias would merge distinct national/local or retired/current organizations.,no,,freeze_candidate,This preserves an existing human decision; it creates no new relation or identity claim.
SF0379,alias_boundary,A111;retired_A094,女団協;沖女連,entity_boundary,A111 has 女団協; A094 is removed,do_not_transfer_retired_alias_or_reinsert_actor,freeze_from_human_anchor,2,01_actor_registry_initial_v0.csv;02_actor_aliases_initial_v0.csv,The HR-013 decision explicitly distinguishes A111 from the removed A094 and A049.,A false alias would merge distinct national/local or retired/current organizations.,no,,freeze_candidate,This preserves an existing human decision; it creates no new relation or identity claim.
SF0380,place_semantics,P001,Okinawa Prefecture,place_name_type_parent_aliases,name=Okinawa Prefecture|type=prefecture|parent=absent|aliases=absent,name=Okinawa Prefecture|type=prefecture|parent=ROOT|aliases=Okinawa Prefecture;Okinawa;沖縄県,mechanical_hierarchy_alias_enrichment,42,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Project-wide container; not an event site.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0381,place_semantics,P002,Henoko,place_name_type_parent_aliases,name=Henoko|type=site|parent=absent|aliases=absent,name=Henoko|type=site|parent=P017|aliases=Henoko;辺野古,mechanical_hierarchy_alias_enrichment,45,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Conflict locality nested under Nago for Phase-1 hierarchy.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0382,place_semantics,P003,Oura Bay,place_name_type_parent_aliases,name=Oura Bay|type=site|parent=absent|aliases=absent,name=Oura Bay|type=site|parent=P017|aliases=Oura Bay;Ōura Bay;大浦湾,mechanical_hierarchy_alias_enrichment,6,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Marine conflict site nested under Nago for Phase-1 hierarchy.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0383,place_semantics,P004,Futenma,place_name_type_parent_aliases,name=Futenma|type=base_site|parent=absent|aliases=absent,name=Futenma|type=site|parent=P018|aliases=Futenma;普天間,human_review,1,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,"Must denote the Futenma issue/locality layer, not duplicate MCAS Futenma P010.","A wrong spatial level can collapse locality, municipality and military installation layers.",yes,HR029-020,needs_human_review,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0384,place_semantics,P005,Kadena,place_name_type_parent_aliases,name=Kadena|type=base_site|parent=absent|aliases=absent,name=Kadena Air Base|type=base_site|parent=P001|aliases=Kadena;Kadena Air Base;嘉手納基地,human_review,4,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Current name Kadena can mean municipality or air base; current notes indicate the base.,"A wrong spatial level can collapse locality, municipality and military installation layers.",yes,HR029-021,needs_human_review,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0385,place_semantics,P006,Camp Schwab,place_name_type_parent_aliases,name=Camp Schwab|type=base_site|parent=absent|aliases=absent,name=Camp Schwab|type=base_site|parent=P017|aliases=Camp Schwab;キャンプ・シュワブ,mechanical_hierarchy_alias_enrichment,2,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Military installation nested under Nago.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0386,place_semantics,P007,Camp Foster,place_name_type_parent_aliases,name=Camp Foster|type=base_site|parent=absent|aliases=absent,name=Camp Foster|type=base_site|parent=P001|aliases=Camp Foster;キャンプ・フォスター,mechanical_hierarchy_alias_enrichment,3,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Installation spans the central-island field; prefecture is the safe parent.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0387,place_semantics,P008,Camp Hansen,place_name_type_parent_aliases,name=Camp Hansen|type=base_site|parent=absent|aliases=absent,name=Camp Hansen|type=base_site|parent=P001|aliases=Camp Hansen;キャンプ・ハンセン,mechanical_hierarchy_alias_enrichment,1,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Installation spans multiple local areas; prefecture is the safe parent.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0388,place_semantics,P009,Camp Kinser,place_name_type_parent_aliases,name=Camp Kinser|type=base_site|parent=absent|aliases=absent,name=Camp Kinser|type=base_site|parent=P001|aliases=Camp Kinser;キャンプ・キンザー,mechanical_hierarchy_alias_enrichment,1,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Urasoe is not a current place node; prefecture is the available parent.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0389,place_semantics,P010,MCAS Futenma,place_name_type_parent_aliases,name=MCAS Futenma|type=base_site|parent=absent|aliases=absent,name=MCAS Futenma|type=base_site|parent=P018|aliases=MCAS Futenma;Marine Corps Air Station Futenma;普天間飛行場,mechanical_hierarchy_alias_enrichment,1,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Physical installation distinct from P004 Futenma issue/locality layer.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0390,place_semantics,P011,Yonaguni,place_name_type_parent_aliases,name=Yonaguni|type=municipality|parent=absent|aliases=absent,name=Yonaguni Town|type=municipality|parent=P001|aliases=Yonaguni;Yonaguni Town;与那国町;与那国島,human_review,6,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,"Town, island and shorthand labels must remain queryable but not silently treated as identical spatial levels.","A wrong spatial level can collapse locality, municipality and military installation layers.",yes,HR029-022,needs_human_review,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0391,place_semantics,P012,Ishigaki,place_name_type_parent_aliases,name=Ishigaki|type=municipality|parent=absent|aliases=absent,name=Ishigaki City|type=municipality|parent=P001|aliases=Ishigaki;Ishigaki City;石垣市;石垣島,human_review,3,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,City and island labels overlap in sources and need an explicit alias-scope decision.,"A wrong spatial level can collapse locality, municipality and military installation layers.",yes,HR029-023,needs_human_review,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0392,place_semantics,P013,Miyako,place_name_type_parent_aliases,name=Miyako|type=municipality|parent=absent|aliases=absent,name=Miyakojima City|type=municipality|parent=P001|aliases=Miyako;Miyakojima City;宮古島市;宮古島,human_review,3,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,"Miyako can denote city, island or regional field; the current row is typed municipality.","A wrong spatial level can collapse locality, municipality and military installation layers.",yes,HR029-024,needs_human_review,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0393,place_semantics,P014,JICA Okinawa,place_name_type_parent_aliases,name=JICA Okinawa|type=institutional_site|parent=absent|aliases=absent,name=JICA Okinawa|type=institutional_site|parent=P001|aliases=JICA Okinawa;JICA Okinawa Center;JICA沖縄;沖縄国際センター,mechanical_hierarchy_alias_enrichment,2,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Institutional facility; Urasoe is not a current parent node.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0394,place_semantics,P015,U.S. Consulate General Naha,place_name_type_parent_aliases,name=U.S. Consulate General Naha|type=institutional_site|parent=absent|aliases=absent,name=U.S. Consulate General Naha|type=institutional_site|parent=P020|aliases=U.S. Consulate General Naha;在沖米国総領事館,mechanical_hierarchy_alias_enrichment,1,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Institutional facility nested under Naha.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0395,place_semantics,P016,Takae,place_name_type_parent_aliases,name=Takae|type=site|parent=absent|aliases=absent,name=Takae|type=site|parent=P001|aliases=Takae;高江,mechanical_hierarchy_alias_enrichment,1,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Local site; Higashi municipality is not a current parent node.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0396,place_semantics,P017,Nago,place_name_type_parent_aliases,name=Nago|type=municipality|parent=absent|aliases=absent,name=Nago|type=municipality|parent=P001|aliases=Nago;Nago City;名護市,mechanical_hierarchy_alias_enrichment,1,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Municipality under Okinawa Prefecture.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0397,place_semantics,P018,Ginowan,place_name_type_parent_aliases,name=Ginowan|type=municipality|parent=absent|aliases=absent,name=Ginowan|type=municipality|parent=P001|aliases=Ginowan;Ginowan City;宜野湾市,mechanical_hierarchy_alias_enrichment,2,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Municipality under Okinawa Prefecture.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0398,place_semantics,P019,Awase,place_name_type_parent_aliases,name=Awase|type=site|parent=absent|aliases=absent,name=Awase|type=site|parent=P001|aliases=Awase;泡瀬;泡瀬干潟,mechanical_hierarchy_alias_enrichment,1,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Conflict site; Okinawa City is not a current parent node.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0399,place_semantics,P020,Naha,place_name_type_parent_aliases,name=Naha|type=municipality|parent=absent|aliases=absent,name=Naha|type=municipality|parent=P001|aliases=Naha;Naha City;那覇市,mechanical_hierarchy_alias_enrichment,3,04_place_registry_v0.csv;08_actor_place_edges_initial_v0.csv,Municipality and prefectural capital.,"A wrong spatial level can collapse locality, municipality and military installation layers.",no,,freeze_candidate,"Aliases support lookup only; island, municipality, locality and installation are not merged by name similarity."
SF0400,place_edge_crosskey,AP123,X016,place_id_place_name,place_id=P006|place_name=Camp Foster,defer_to_HR025,defer_to_HR025,1,08_actor_place_edges_initial_v0.csv;outputs/R03_spatial_dossier_v1/HR025_actor_place_semantics_review_v0.csv,HR-025 is the authoritative actor-place semantic gate; this schema package must not adjudicate the cross-key conflict.,A cross-key mismatch assigns an actor to the wrong military installation.,yes,HR-025,defer_to_HR025,Do not silently choose P007 or any other place ID; retain the conflict until HR-025 decides the source-backed spatial meaning.
SF0401,venue_taxonomy,V001,local_conflict_site,venue_label_group,label=local_conflict_site|group=field_site,label=local_conflict_site|group=field_site,freeze_as_is,1,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0402,venue_taxonomy,V002,public_statement_forum,venue_label_group,label=public_statement_forum|group=civic_public_communication,label=public_statement_forum|group=civic_public_communication,freeze_as_is,69,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0403,venue_taxonomy,V003,petition_or_request_submission,venue_label_group,label=petition_or_request_submission|group=administrative_advocacy,label=petition_or_request_submission|group=administrative_advocacy,defined_zero_use,0,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0404,venue_taxonomy,V004,us_federal_advisory_or_scientific_body,venue_label_group,label=us_federal_advisory_or_scientific_body|group=international_institution,label=us_federal_advisory_or_scientific_body|group=international_institution,freeze_as_is,22,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0405,venue_taxonomy,V005,us_federal_court,venue_label_group,label=us_federal_court|group=legal_judicial,label=us_federal_court|group=legal_judicial,freeze_as_is,22,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0406,venue_taxonomy,V006,japan_or_local_court,venue_label_group,label=japan_or_local_court|group=legal_judicial,label=japan_or_local_court|group=legal_judicial,freeze_as_is,1,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0407,venue_taxonomy,V007,prefectural_referendum,venue_label_group,label=prefectural_referendum|group=electoral_referendum,label=prefectural_referendum|group=electoral_referendum,freeze_as_is,2,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0408,venue_taxonomy,V008,municipal_referendum,venue_label_group,label=municipal_referendum|group=electoral_referendum,label=municipal_referendum|group=electoral_referendum,freeze_as_is,6,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0409,venue_taxonomy,V009,newspaper_or_public_opinion_ad,venue_label_group,label=newspaper_or_public_opinion_ad|group=media_public_opinion,label=newspaper_or_public_opinion_ad|group=media_public_opinion,freeze_as_is,2,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0410,venue_taxonomy,V010,local_government_administration,venue_label_group,label=local_government_administration|group=administrative_government,label=local_government_administration|group=administrative_government,defined_zero_use,0,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0411,venue_taxonomy,V011,national_ministry_or_agency,venue_label_group,label=national_ministry_or_agency|group=administrative_government,label=national_ministry_or_agency|group=administrative_government,defined_zero_use,0,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0412,venue_taxonomy,V012,environmental_assessment_or_policy_procedure,venue_label_group,label=environmental_assessment_or_policy_procedure|group=legal_administrative_procedure,label=environmental_assessment_or_policy_procedure|group=legal_administrative_procedure,defined_zero_use,0,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0413,venue_taxonomy,V013,transnational_ngo_advocacy_forum,venue_label_group,label=transnational_ngo_advocacy_forum|group=transnational_civic,label=transnational_ngo_advocacy_forum|group=transnational_civic,defined_zero_use,0,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0414,venue_taxonomy,V014,un_or_international_human_rights_mechanism,venue_label_group,label=un_or_international_human_rights_mechanism|group=international_institution,label=un_or_international_human_rights_mechanism|group=international_institution,defined_zero_use,0,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0415,venue_taxonomy,V015,public_policy_meeting_or_forum,venue_label_group,label=public_policy_meeting_or_forum|group=civic_policy_forum,label=public_policy_meeting_or_forum|group=civic_policy_forum,freeze_as_is,4,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0416,venue_taxonomy,V016,service_charity_program_site,venue_label_group,label=service_charity_program_site|group=service_charity,label=service_charity_program_site|group=service_charity,defined_zero_use,0,venue_taxonomy_v0.csv,The 16-row taxonomy has unique IDs/labels; zero-use rows remain legitimate reserved categories.,Removing a zero-use category can erase a planned procedural or international venue layer.,no,,freeze_candidate,Taxonomy readiness does not approve any actor-event role or relation.
SF0417,venue_reference,OBS_R10R017,JICA/international-cooperation event,venue_id,R10_VENUE,V015,human_review,1,26_actor_event_venue_target_entry_modes_v0.csv,"International-cooperation event may fit public_policy_meeting_or_forum, but event versus administrative venue needs a human choice.","Blind replacement would treat membership, service sites and public-diplomacy opportunities as one venue.",yes,HR029-025,needs_human_review,Resolving a venue foreign key does not turn a grant opportunity into an award or a membership into an event.
SF0418,venue_reference,OBS_R10R019,USO/base-community service venue,venue_id,R10_VENUE,V016,mechanical_fk_resolution,1,26_actor_event_venue_target_entry_modes_v0.csv,USO service sponsorship is observed at a service/charity program venue.,"Blind replacement would treat membership, service sites and public-diplomacy opportunities as one venue.",no,,freeze_candidate,Resolving a venue foreign key does not turn a grant opportunity into an award or a membership into an event.
SF0419,venue_reference,OBS_R10R022,USO/base-community service venue,venue_id,R10_VENUE,V016,mechanical_fk_resolution,1,26_actor_event_venue_target_entry_modes_v0.csv,Donation to USO is observed in the service/charity program field.,"Blind replacement would treat membership, service sites and public-diplomacy opportunities as one venue.",no,,freeze_candidate,Resolving a venue foreign key does not turn a grant opportunity into an award or a membership into an event.
SF0420,venue_reference,OBS_R10R023,USO/base-community service venue,venue_id,R10_VENUE,V016,mechanical_fk_resolution,1,26_actor_event_venue_target_entry_modes_v0.csv,USO kitchen grant is a service/charity program-site observation.,"Blind replacement would treat membership, service sites and public-diplomacy opportunities as one venue.",no,,freeze_candidate,Resolving a venue foreign key does not turn a grant opportunity into an award or a membership into an event.
SF0421,venue_reference,OBS_R10R024,military-spouse umbrella network,venue_id,R10_VENUE,no_applicable_venue_or_V016,human_review,1,26_actor_event_venue_target_entry_modes_v0.csv,"Umbrella membership is a relation, not necessarily a venue occurrence.","Blind replacement would treat membership, service sites and public-diplomacy opportunities as one venue.",yes,HR029-026,needs_human_review,Resolving a venue foreign key does not turn a grant opportunity into an award or a membership into an event.
SF0422,venue_reference,OBS_R10R025,military-spouse umbrella network,venue_id,R10_VENUE,no_applicable_venue_or_V016,human_review,1,26_actor_event_venue_target_entry_modes_v0.csv,"Umbrella membership is a relation, not necessarily a venue occurrence.","Blind replacement would treat membership, service sites and public-diplomacy opportunities as one venue.",yes,HR029-027,needs_human_review,Resolving a venue foreign key does not turn a grant opportunity into an award or a membership into an event.
SF0423,venue_reference,OBS_R10R026,military-spouse umbrella network,venue_id,R10_VENUE,no_applicable_venue_or_V016,human_review,1,26_actor_event_venue_target_entry_modes_v0.csv,"Umbrella membership is a relation, not necessarily a venue occurrence.","Blind replacement would treat membership, service sites and public-diplomacy opportunities as one venue.",yes,HR029-028,needs_human_review,Resolving a venue foreign key does not turn a grant opportunity into an award or a membership into an event.
SF0424,venue_reference,OBS_R10R027,military-spouse umbrella network,venue_id,R10_VENUE,no_applicable_venue_or_V016,human_review,1,26_actor_event_venue_target_entry_modes_v0.csv,"Umbrella membership is a relation, not necessarily a venue occurrence.","Blind replacement would treat membership, service sites and public-diplomacy opportunities as one venue.",yes,HR029-029,needs_human_review,Resolving a venue foreign key does not turn a grant opportunity into an award or a membership into an event.
SF0425,venue_reference,OBS_R10R035,U.S. public-diplomacy opportunity,venue_id,R10_VENUE,new_public_diplomacy_program_channel_or_no_venue,human_review,1,26_actor_event_venue_target_entry_modes_v0.csv,"A grant opportunity is a program channel, not an awarded relation or obvious existing venue.","Blind replacement would treat membership, service sites and public-diplomacy opportunities as one venue.",yes,HR029-030,needs_human_review,Resolving a venue foreign key does not turn a grant opportunity into an award or a membership into an event.
SF0426,relation_type,administrative_collaboration,administrative_collaboration,relation_type,administrative_collaboration,administrative_collaboration,freeze_as_is,1,15_funding_or_support_edges_sample_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
