observation_id,source_module,source_record_id,observation_scope,canonical_case_or_event_id,event_or_case_name,date_start,date_end,stage_order,actor_or_entity_id,actor_or_entity_name,entity_kind,role,action_family,action_family_zh,action_scope,action_detail,venue_id,venue_label,venue_group,venue_group_zh,place,target_type,target_id_or_name,repertoire_unit_id,counting_unit_rule,evidence_level,source_refs,review_status,review_layer,new_fact_status,sequence_limit,interpretation_limit,derivation_or_formal_inclusion_status
HET_R9R013,R9_FORMAL_ROLE,R9R013,institutional_process_role,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2018-04-16,2018-05-22,1,R9E009,元山仁士郎,individual,organization_representative_and_direct_request_representative,signature_direct_request,签名／直接请求,event_or_process_action,initiative through direct request,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,process_stage,A051 organizes initiative,RU_761489D45F,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S030;R9S031,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",个人代表角色不替代组织全体成员或持续性证据。,accepted
HET_R9R014,R9_FORMAL_ROLE,R9R014,institutional_process_role,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2018-04-16,2018-05-22,1,R9E010,安里長従,individual,organization_deputy_representative_and_direct_request_representative,signature_direct_request,签名／直接请求,event_or_process_action,initiative through direct request,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,process_stage,A051 organizes initiative,RU_761489D45F,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S030;R9S031,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",只限官方记录的事件期角色。,accepted
HET_R9R015,R9_FORMAL_ROLE,R9R015,institutional_process_role,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2018-04-16,2018-05-22,1,R9E011,中村昌樹,individual,organization_affiliate_and_direct_request_representative,signature_direct_request,签名／直接请求,event_or_process_action,initiative through direct request,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,process_stage,A051 organizes initiative,RU_761489D45F,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S030;R9S031,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",使用官方记录所载身份，不外推组织职衔。,accepted
HET_R9R016,R9_FORMAL_ROLE,R9R016,institutional_process_role,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2018-09-05,2018-09-05,3,R9E012,33名条例制定請求代表者,resident_collective,formal_request_representatives,signature_direct_request,签名／直接请求,event_or_process_action,direct request,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,process_stage,Formal direct request,RU_761489D45F,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S031,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",请求代表集合不是A051成员名册。,accepted
HET_R9R017,R9_FORMAL_ROLE,R9R017,institutional_process_role,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2018-09-20,2018-10-31,4,R9E013,沖縄県議会,council,ordinance_decision_body,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,ordinance and amendment,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,process_stage,Ordinance No. 62,RU_162FAD6728,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S010;R9S011,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",议会是制度转换场域，不是公民组织。,accepted
HET_R9R018,R9_FORMAL_ROLE,R9R018,institutional_process_role,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2019-02-24,2019-02-24,6,R9E014,沖縄県知事・県民投票事務局,government_body,executive_vote_administration_and_result_notifier,referendum_vote_result,投票／结果程序,event_or_process_action,implementation and notification,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,process_stage,All 41 municipalities vote,RU_3B4892AF2A,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S012,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",行政执行与公民发起分开编码。,accepted
HET_R9R019,R9_FORMAL_ROLE,R9R019,institutional_process_role,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2018-05-23,2018-07-23,2,R9E015,県内市町村選挙管理委員会,government_collective,signature_verification_and_local_execution,signature_direct_request,签名／直接请求,event_or_process_action,signature and vote stages,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,process_stage,"92,848 valid signatures",RU_761489D45F,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S013;R9S012,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",市町村在实施争议中的选择不同，不能写成单一政治立场。,accepted
HET_R9R021,R9_FORMAL_ROLE,R9R021,institutional_process_role,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2018-12-20,2018-12-20,2,R9E016,27名の実施請求代表者,resident_collective,formal_request_representatives,signature_direct_request,签名／直接请求,event_or_process_action,direct request,V008,municipal_referendum,electoral_referendum,公投／选举程序,Ishigaki,process_stage,27 request representatives,RU_B4A88E8601,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S015,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",法院程序事实不建立与A011成员的逐一映射。,accepted
HET_R9R022,R9_FORMAL_ROLE,R9R022,institutional_process_role,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2018-12-20,2018-12-20,2,R9E017,中山義隆・石垣市長,individual,request_receiver_and_first_bill_submitter,signature_direct_request,签名／直接请求,event_or_process_action,direct request and first council bill,V008,municipal_referendum,electoral_referendum,公投／选举程序,Ishigaki,process_stage,27 request representatives,RU_B4A88E8601,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S015;R9S023,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",只记录程序行为；第二次条例案不是市长提交。,accepted
HET_R9R023,R9_FORMAL_ROLE,R9R023,institutional_process_role,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2019-06-17,2019-06-17,4,R9E018,石垣市議会の条例案提出議員,councillor_collective,second_ordinance_proposers,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,2019-06-17 councillor bill,V008,municipal_referendum,electoral_referendum,公投／选举程序,Ishigaki,process_stage,Councillor bill rejected,RU_F3F7754AB3,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S024,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",市议员提案不能写成运动方直接提交，也不证明与A011稳定组织关系。,accepted
HET_R9R024,R9_FORMAL_ROLE,R9R024,institutional_process_role,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2019-02-01,2019-02-01,3,R9E019,石垣市議会,council,ordinance_decision_body,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,two rejections and 2021 amendment,V008,municipal_referendum,electoral_referendum,公投／选举程序,Ishigaki,process_stage,First ordinance rejected,RU_F3F7754AB3,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S023;R9S024;R9S025,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",记录具体议决，不把议会整体写成稳定阵营。,accepted
HET_R9R025,R9_FORMAL_ROLE,R9R025,institutional_process_role,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2019-09,,5,R9E020,第一訴訟の個人原告（請求代表者・署名者）,individual_plaintiff_collective,individual_plaintiffs,legal_action,司法／诉讼行动,event_or_process_action,mandatory-order chain,V006,japan_or_local_court,legal_judicial,法院／司法,Ishigaki,process_stage,Mandatory-order suit filed,RU_9A9D6A44CC,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S015,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",法院匿名化个人；不得转嫁为A011组织原告角色。,accepted
HET_R9R026,R9_FORMAL_ROLE,R9R026,institutional_process_role,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2019-09,,5,R9E021,石垣市,government_body,defendant,legal_action,司法／诉讼行动,event_or_process_action,mandatory-order chain,V006,japan_or_local_court,legal_judicial,法院／司法,Ishigaki,process_stage,Mandatory-order suit filed,RU_9A9D6A44CC,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S015,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",法律当事人角色不同于运动 actor 分类。,accepted
HET_R9R027,R9_FORMAL_ROLE,R9R027,institutional_process_role,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2020-08-27,2020-08-27,6,R9E022,那覇地方裁判所,court,judicial_forum,legal_action,司法／诉讼行动,event_or_process_action,mandatory-order district stage,V006,japan_or_local_court,legal_judicial,法院／司法,Ishigaki,process_stage,All actions procedurally dismissed,RU_9A9D6A44CC,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S015;R9S016,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",法院是裁判场域，不是网络 actor。,accepted
HET_R9R028,R9_FORMAL_ROLE,R9R028,institutional_process_role,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,,2021-03-23,8,R9E023,福岡高等裁判所那覇支部,court,judicial_forum,legal_action,司法／诉讼行动,event_or_process_action,mandatory-order appeal,V006,japan_or_local_court,legal_judicial,法院／司法,Ishigaki,process_stage,First-chain appeal ends,RU_9A9D6A44CC,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S026,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",官方表确认案号；判决主文仍待原件。,accepted
HET_R9R032,R9_FORMAL_ROLE,R9R032,institutional_process_role,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2023-05-23,2023-05-23,10,R9E022,那覇地方裁判所,court,judicial_forum,legal_action,司法／诉讼行动,event_or_process_action,status-confirmation district stage,V006,japan_or_local_court,legal_judicial,法院／司法,Ishigaki,process_stage,Second-chain district judgment,RU_9A9D6A44CC,unique canonical_case_or_event_id x action_family x venue_group,E3,R9S027,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",现由高裁判决回溯前审；需地裁官方原件。,accepted
HET_R9R033,R9_FORMAL_ROLE,R9R033,institutional_process_role,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2024-03-12,2024-03-12,11,R9E023,福岡高等裁判所那覇支部,court,judicial_forum,legal_action,司法／诉讼行动,event_or_process_action,status-confirmation appeal,V006,japan_or_local_court,legal_judicial,法院／司法,Ishigaki,process_stage,Second-chain high-court judgment,RU_9A9D6A44CC,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S026;R9S027,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",官方保存表确认案号；CALL4副本支持裁判内容。,accepted
HET_R10R017,R10_HUMAN_RELATION,R10R017,function_or_resource_relation,R10R017,国际协力 festival 协作,,,,X010,沖縄NGOセンター,registered_actor,event_collaboration,administrative_collaboration,行政／公共活动协作,function_or_resource_relation,administrative_event_collaboration,V015,public_policy_meeting_or_forum,civic_policy_forum,公共政策论坛,Okinawa international-cooperation field,registered_actor,JICA沖縄,RU_AB98ACA775,unique canonical_case_or_event_id x action_family x venue_group,E4,S095,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",共同参与活动不是资金关系或稳定联盟。,
HET_R10R019,R10_HUMAN_RELATION,R10R019,function_or_resource_relation,R10R019,USO Okinawa 长期企业伙伴,2026,,,X003,American Engineering Corporation (AEC),registered_actor,sponsorship,service_charity_support,服务／慈善支持,function_or_resource_relation,service_sponsorship,V016,service_charity_program_site,service_charity,服务／慈善场域,Camp Schwab / USO Okinawa,registered_actor,USO Okinawa,RU_2F23751BC6,unique canonical_case_or_event_id x action_family x venue_group,E4,S097;S098,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",赞助与捐赠可确认；不据此推断企业或 USO 的基地政策立场。,
HET_R10R022,R10_HUMAN_RELATION,R10R022,function_or_resource_relation,R10R022,OESC 向 USO Okinawa 捐赠,2025,,,X007,Okinawa Enlisted Spouses' Club (OESC),registered_actor,donation,service_charity_support,服务／慈善支持,function_or_resource_relation,charitable_donation,V016,service_charity_program_site,service_charity,服务／慈善场域,Okinawa base-community service field,registered_actor,USO Okinawa,RU_C01F86E7B0,unique canonical_case_or_event_id x action_family x venue_group,E4,S053,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",直接慈善捐赠，不代表政治立场或运动关系。,
HET_R10R023,R10_HUMAN_RELATION,R10R023,function_or_resource_relation,R10R023,USO Kinser kitchen refresh,,,,X004,American Welfare & Works Association (AWWA),registered_actor,grant,service_charity_support,服务／慈善支持,function_or_resource_relation,charitable_grant,V016,service_charity_program_site,service_charity,服务／慈善场域,Okinawa base-community service field,registered_actor,USO Okinawa,RU_A0A5FCEDAD,unique canonical_case_or_event_id x action_family x venue_group,E3,S077,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",只确认这项 grant，不外推完整年度 recipient 网络。,
HET_R10R024,R10_HUMAN_RELATION,R10R024,function_or_resource_relation,R10R024,AWWA umbrella membership,,,,X004,AWWA,registered_actor,network_membership,service_network_membership,服务网络成员关系,function_or_resource_relation,service_network_coordination,V016,service_charity_program_site,service_charity,服务／慈善场域,Okinawa base-community service field,registered_actor,NOSCO,RU_5143C6E799,unique canonical_case_or_event_id x action_family x venue_group,E4,S041;S055;S072,human_revised,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",成员关系不构成资助。,
HET_R10R025,R10_HUMAN_RELATION,R10R025,function_or_resource_relation,R10R025,AWWA umbrella membership,,,,X004,AWWA,registered_actor,network_membership,service_network_membership,服务网络成员关系,function_or_resource_relation,service_network_coordination,V016,service_charity_program_site,service_charity,服务／慈善场域,Okinawa base-community service field,registered_actor,KOSC,RU_418762F9AC,unique canonical_case_or_event_id x action_family x venue_group,E4,S041;S055;S072;S075,human_revised,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",成员关系不构成资助。,
HET_R10R026,R10_HUMAN_RELATION,R10R026,function_or_resource_relation,R10R026,AWWA umbrella membership,,,,X004,AWWA,registered_actor,network_membership,service_network_membership,服务网络成员关系,function_or_resource_relation,service_network_coordination,V016,service_charity_program_site,service_charity,服务／慈善场域,Okinawa base-community service field,registered_actor,OESC,RU_53CCCFF43F,unique canonical_case_or_event_id x action_family x venue_group,E4,S041;S055,human_revised,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",成员关系不构成资助。,
HET_R10R027,R10_HUMAN_RELATION,R10R027,function_or_resource_relation,R10R027,AWWA umbrella membership,,,,X004,AWWA,registered_actor,network_membership,service_network_membership,服务网络成员关系,function_or_resource_relation,service_network_coordination,V016,service_charity_program_site,service_charity,服务／慈善场域,Okinawa base-community service field,registered_actor,MOSCO,RU_FF61124D80,unique canonical_case_or_event_id x action_family x venue_group,E4,S041;S055;S079,human_revised,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",成员关系不构成资助。,
HET_R10R035,R10_HUMAN_RELATION,R10R035,function_or_resource_relation,R10R035,Okinawa Youth Council Program NOFO,2024,,,X013,U.S. Consulate General Naha Okinawa Youth Council Program,registered_program_actor,grant_opportunity,public_diplomacy_opportunity,公共外交机会公告,function_or_resource_relation,public_diplomacy_opportunity,VX_PD,public_diplomacy_program,public_diplomacy_program,公共外交项目,Okinawa public-diplomacy field,unknown_recipient,未公开 recipient,RU_A1380BBC61,unique canonical_case_or_event_id x action_family x venue_group,E4,S056;S082;S083;S084,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",不得写成已拨款、已有 recipient 或与 TOFU 项目相同。,
