edge_id,actor_id,issue_id,issue_label,relation_basis,source_ref,evidence_level,review_status,notes,original_actor_id,human_decision,review_task_id,human_reviewer,review_date,reviewed_fields,scope_status,superseded_by_edge_id,decision_source_report,interpretation_limit,scope_kind,scope_review_status,scope_human_decision,scope_review_task_id,scope_human_reviewer,scope_review_date,scope_reviewed_fields,scope_claim_status,scope_approved_formulation,scope_boundary,scope_decision_source_report,invalidated_source_ref,claim_status,graph_eligibility,review_scope,confirmed_scope,missing_scope,case_id,package_source_keys,approved_formulation
AI255,A089,I025,anti_war,沖教組以“不再把学生送上战场”为基本理念。,S105,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S012.,,accept,HR010-B6-007,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,属于反战教育定位，不自动等于反对每一项军事政策。,organizational_positioning,human_checked,accept,HR010-B6-007,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,沖教組以“不再把学生送上战场”为基本理念。,属于反战教育定位，不自动等于反对每一项军事政策。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,沖教組以“不再把学生送上战场”为基本理念。,属于反战教育定位，不自动等于反对每一项军事政策。,,EA-S012,沖教組以“不再把学生送上战场”为基本理念。
AI256,A090,I019,peace,高教組官网把和平、人权与环境学习列为活动，并持续参加5·15和平行进。,S106,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S014.,,accept,HR010-B6-008,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,共同参加行进不构成稳定联盟。,organizational_positioning,human_checked,accept,HR010-B6-008,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,高教組官网把和平、人权与环境学习列为活动，并持续参加5·15和平行进。,共同参加行进不构成稳定联盟。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,高教組官网把和平、人权与环境学习列为活动，并持续参加5·15和平行进。,共同参加行进不构成稳定联盟。,,EA-S014,高教組官网把和平、人权与环境学习列为活动，并持续参加5·15和平行进。
AI257,A090,I001,anti_base,高教組官网将5·15和平行进表述为追求‘没有基地的和平冲绳’的年度活动。,S106,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S014.,,accept,HR010-B6-009,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_event_specific,,docs/human_review_return_remaining_online_145_v1.md,活动层连接，不外推为全部工会工作的单一定位。,event_specific,human_checked,accept,HR010-B6-009,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,高教組官网将5·15和平行进表述为追求‘没有基地的和平冲绳’的年度活动。,活动层连接，不外推为全部工会工作的单一定位。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,高教組官网将5·15和平行进表述为追求‘没有基地的和平冲绳’的年度活动。,活动层连接，不外推为全部工会工作的单一定位。,,EA-S014,高教組官网将5·15和平行进表述为追求‘没有基地的和平冲绳’的年度活动。
AI258,A091,I023,human_rights,连合沖縄在针对驻日美军人员性暴力的正式抗议中明确要求保障县民人权。,S108,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S016.,,accept,HR010-B6-010,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_event_specific,,docs/human_review_return_remaining_online_145_v1.md,事件特定；不把受害者信息或全部基地议题泛化。,event_specific,human_checked,accept,HR010-B6-010,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,连合沖縄在针对驻日美军人员性暴力的正式抗议中明确要求保障县民人权。,事件特定；不把受害者信息或全部基地议题泛化。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,连合沖縄在针对驻日美军人员性暴力的正式抗议中明确要求保障县民人权。,事件特定；不把受害者信息或全部基地议题泛化。,,EA-S016,连合沖縄在针对驻日美军人员性暴力的正式抗议中明确要求保障县民人权。
AI259,A091,I007,life_safety,同一抗议要求让县民安心生活，并把反复发生的事件事故表述为生活安全问题。,S108;S234,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S016;EA-S017.,,accept,HR010-B6-011,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_event_specific,,docs/human_review_return_remaining_online_145_v1.md,组织的公开诉求不等于对事件因果作司法认定。,event_specific,human_checked,accept,HR010-B6-011,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,同一抗议要求让县民安心生活，并把反复发生的事件事故表述为生活安全问题。,组织的公开诉求不等于对事件因果作司法认定。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,同一抗议要求让县民安心生活，并把反复发生的事件事故表述为生活安全问题。,组织的公开诉求不等于对事件因果作司法认定。,,EA-S016;EA-S017,同一抗议要求让县民安心生活，并把反复发生的事件事故表述为生活安全问题。
AI260,A091,I001,anti_base,连合沖縄会长公开提出推动米军基地整理缩小和地位协定修改。,S235;S234,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S018;EA-S017.,,accept,HR010-B6-012,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,按2025年领导层公开方向编码，不写成跨期恒定立场。,organizational_positioning,human_checked,accept,HR010-B6-012,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,连合沖縄会长公开提出推动米军基地整理缩小和地位协定修改。,按2025年领导层公开方向编码，不写成跨期恒定立场。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,连合沖縄会长公开提出推动米军基地整理缩小和地位协定修改。,按2025年领导层公开方向编码，不写成跨期恒定立场。,,EA-S018;EA-S017,连合沖縄会长公开提出推动米军基地整理缩小和地位协定修改。
AI261,A091,I003,Henoko,连合沖縄会长在2025年公开提出阻止边野古新基地建设。,S235;S234,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S018;EA-S017.,,accept,HR010-B6-013,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,领导层声明需保持年份，不推断成员组织逐一同意。,organizational_positioning,human_checked,accept,HR010-B6-013,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,连合沖縄会长在2025年公开提出阻止边野古新基地建设。,领导层声明需保持年份，不推断成员组织逐一同意。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,连合沖縄会长在2025年公开提出阻止边野古新基地建设。,领导层声明需保持年份，不推断成员组织逐一同意。,,EA-S018;EA-S017,连合沖縄会长在2025年公开提出阻止边野古新基地建设。
AI262,A091,I019,peace,连合沖縄持续主办/参与‘平和行动in沖縄’并开展和平教育路线。,S234,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S017.,,accept,HR010-B6-014,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,项目参与不建立与每个参加团体的联盟边。,organizational_positioning,human_checked,accept,HR010-B6-014,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,连合沖縄持续主办/参与‘平和行动in沖縄’并开展和平教育路线。,项目参与不建立与每个参加团体的联盟边。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,连合沖縄持续主办/参与‘平和行动in沖縄’并开展和平教育路线。,项目参与不建立与每个参加团体的联盟边。,,EA-S017,连合沖縄持续主办/参与‘平和行动in沖縄’并开展和平教育路线。
AI263,A092,I001,anti_base,沖縄県労連的组织原则明确提出撤除基地。,S109,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S019.,,accept,HR010-B6-015,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,章程定位不等于具体地点行动。,organizational_positioning,human_checked,accept,HR010-B6-015,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,沖縄県労連的组织原则明确提出撤除基地。,章程定位不等于具体地点行动。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,沖縄県労連的组织原则明确提出撤除基地。,章程定位不等于具体地点行动。,,EA-S019,沖縄県労連的组织原则明确提出撤除基地。
AI264,A092,I019,peace,沖縄県労連的组织原则明确提出维护和平与民主。,S109,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S019.,,accept,HR010-B6-016,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,仅为组织定位。,organizational_positioning,human_checked,accept,HR010-B6-016,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,沖縄県労連的组织原则明确提出维护和平与民主。,仅为组织定位。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,沖縄県労連的组织原则明确提出维护和平与民主。,仅为组织定位。,,EA-S019,沖縄県労連的组织原则明确提出维护和平与民主。
AI265,A092,I025,anti_war,沖縄県労連明确反对军国主义复活并主张核武器废除。,S109,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S019.,,accept,HR010-B6-017,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,不自动等同于所有反部署组织的立场。,organizational_positioning,human_checked,accept,HR010-B6-017,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,沖縄県労連明确反对军国主义复活并主张核武器废除。,不自动等同于所有反部署组织的立场。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,沖縄県労連明确反对军国主义复活并主张核武器废除。,不自动等同于所有反部署组织的立场。,,EA-S019,沖縄県労連明确反对军国主义复活并主张核武器废除。
AI266,A093,I003,Henoko,自治労沖縄県本部官网连续记录边野古新基地断念请愿与阻止建设集会。,S110,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S021.,,accept,HR010-B6-018,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,部分详细内容在会员区；正式采用前应复核具体条目定位。,organizational_positioning,human_checked,accept,HR010-B6-018,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,自治労沖縄県本部官网连续记录边野古新基地断念请愿与阻止建设集会。,部分详细内容在会员区；正式采用前应复核具体条目定位。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,自治労沖縄県本部官网连续记录边野古新基地断念请愿与阻止建设集会。,部分详细内容在会员区；正式采用前应复核具体条目定位。,,EA-S021,自治労沖縄県本部官网连续记录边野古新基地断念请愿与阻止建设集会。
AI267,A093,I019,peace,自治労沖縄県本部持续记录5·15和平行进与青年女性冲绳和平之旅。,S110,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S021.,,accept,HR010-B6-020,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,参与记录不等于稳定跨组织联盟。,organizational_positioning,human_checked,accept,HR010-B6-020,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,自治労沖縄県本部持续记录5·15和平行进与青年女性冲绳和平之旅。,参与记录不等于稳定跨组织联盟。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,自治労沖縄県本部持续记录5·15和平行进与青年女性冲绳和平之旅。,参与记录不等于稳定跨组织联盟。,,EA-S021,自治労沖縄県本部持续记录5·15和平行进与青年女性冲绳和平之旅。
AI268,A095,I002,anti_military,A095以反对宫古岛自卫队/导弹部队部署为成立目的并正式提交陈情。,S112;S237,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S025;EA-S024.,,accept,HR010-B6-025,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,陈情存在不证明其所有事实主张。,organizational_positioning,human_checked,accept,HR010-B6-025,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,A095以反对宫古岛自卫队/导弹部队部署为成立目的并正式提交陈情。,陈情存在不证明其所有事实主张。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,A095以反对宫古岛自卫队/导弹部队部署为成立目的并正式提交陈情。,陈情存在不证明其所有事实主张。,,EA-S025;EA-S024,A095以反对宫古岛自卫队/导弹部队部署为成立目的并正式提交陈情。
AI269,A095,I007,life_safety,成立会上共同代表把部署与岛民和平生活、成为攻击目标的风险相连。,S237,E2,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S024.,,accept,HR010-B6-026,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_event_specific,,docs/human_review_return_remaining_online_145_v1.md,风险判断必须归属于组织/发言人，不作为已发生事实。,event_specific,human_checked,accept,HR010-B6-026,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,成立会上共同代表把部署与岛民和平生活、成为攻击目标的风险相连。,风险判断必须归属于组织/发言人，不作为已发生事实。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,成立会上共同代表把部署与岛民和平生活、成为攻击目标的风险相连。,风险判断必须归属于组织/发言人，不作为已发生事实。,,EA-S024,成立会上共同代表把部署与岛民和平生活、成为攻击目标的风险相连。
AI270,A095,I006,groundwater,成立会上共同代表指出拟建基地地点涉及重要水源。,S237,E2,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S024.,,accept,HR010-B6-027,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_event_specific,,docs/human_review_return_remaining_online_145_v1.md,这是组织公开提出的水源担忧；未由该报道独立验证环境影响。,event_specific,human_checked,accept,HR010-B6-027,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,成立会上共同代表指出拟建基地地点涉及重要水源。,这是组织公开提出的水源担忧；未由该报道独立验证环境影响。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,成立会上共同代表指出拟建基地地点涉及重要水源。,这是组织公开提出的水源担忧；未由该报道独立验证环境影响。,,EA-S024,成立会上共同代表指出拟建基地地点涉及重要水源。
AI271,A095,I026,mobilization,"A095与另一团体提交16,439人反部署署名并宣布继续动员。",S238,E2,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S026.,,accept,HR010-B6-028,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_event_specific,,docs/human_review_return_remaining_online_145_v1.md,署名数量不是成员规模；共同提交不等于稳定联盟。,event_specific,human_checked,accept,HR010-B6-028,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,"A095与另一团体提交16,439人反部署署名并宣布继续动员。",署名数量不是成员规模；共同提交不等于稳定联盟。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,"A095与另一团体提交16,439人反部署署名并宣布继续动员。",署名数量不是成员规模；共同提交不等于稳定联盟。,,EA-S026,"A095与另一团体提交16,439人反部署署名并宣布继续动员。"
AI272,A096,I002,anti_military,A096以具名请愿者身份正式反对宫古/下地岛自卫队部署。,S239;S112;S240,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S027;EA-S025;EA-S028.,,accept,HR010-B6-029,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_institutional_or_case_role,,docs/human_review_return_remaining_online_145_v1.md,正式请愿角色不证明全部长期议题标签。,institutional_or_case_role,human_checked,accept,HR010-B6-029,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,A096以具名请愿者身份正式反对宫古/下地岛自卫队部署。,正式请愿角色不证明全部长期议题标签。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,A096以具名请愿者身份正式反对宫古/下地岛自卫队部署。,正式请愿角色不证明全部长期议题标签。,,EA-S027;EA-S025;EA-S028,A096以具名请愿者身份正式反对宫古/下地岛自卫队部署。
AI273,A096,I019,peace,A096主办集会并以和平运动框架形成反部署共识。,S240,E2,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S028.,,accept,HR010-B6-030,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_event_specific,,docs/human_review_return_remaining_online_145_v1.md,地方新闻事件记录；参加者共识不是稳定联盟。,event_specific,human_checked,accept,HR010-B6-030,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,A096主办集会并以和平运动框架形成反部署共识。,地方新闻事件记录；参加者共识不是稳定联盟。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,A096主办集会并以和平运动框架形成反部署共识。,地方新闻事件记录；参加者共识不是稳定联盟。,,EA-S028,A096主办集会并以和平运动框架形成反部署共识。
AI274,A097,I020,environment,宮古島環境クラブ持续从事自然与环境保全、恢复和环境教育。,S114,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S029.,,accept,HR010-B6-031,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,一般环境定位，不推断军事部署立场。,organizational_positioning,human_checked,accept,HR010-B6-031,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,宮古島環境クラブ持续从事自然与环境保全、恢复和环境教育。,一般环境定位，不推断军事部署立场。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,宮古島環境クラブ持续从事自然与环境保全、恢复和环境教育。,一般环境定位，不推断军事部署立场。,,EA-S029,宮古島環境クラブ持续从事自然与环境保全、恢复和环境教育。
AI275,A097,I006,groundwater,宮古島環境クラブ官网明确列出地下水保全活动。,S241,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S030.,,accept,HR010-B6-032,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,只证明地下水保全，不自动连接自卫队设施。,organizational_positioning,human_checked,accept,HR010-B6-032,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,宮古島環境クラブ官网明确列出地下水保全活动。,只证明地下水保全，不自动连接自卫队设施。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,宮古島環境クラブ官网明确列出地下水保全活动。,只证明地下水保全，不自动连接自卫队设施。,,EA-S030,宮古島環境クラブ官网明确列出地下水保全活动。
AI276,A097,I005,biodiversity,宮古島環境クラブ持续保护水边自然并开展物种/生态教育。,S114,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S029.,,accept,HR010-B6-033,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,按一般生物多样性定位编码。,organizational_positioning,human_checked,accept,HR010-B6-033,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,宮古島環境クラブ持续保护水边自然并开展物种/生态教育。,按一般生物多样性定位编码。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,宮古島環境クラブ持续保护水边自然并开展物种/生态教育。,按一般生物多样性定位编码。,,EA-S029,宮古島環境クラブ持续保护水边自然并开展物种/生态教育。
AI277,A098,I020,environment,宮古島海の環境ネットワーク以海岸清扫、海洋调查和环境教育保护海洋环境。,S115,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S031.,,accept,HR010-B6-034,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,不推断反基地立场。,organizational_positioning,human_checked,accept,HR010-B6-034,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,宮古島海の環境ネットワーク以海岸清扫、海洋调查和环境教育保护海洋环境。,不推断反基地立场。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,宮古島海の環境ネットワーク以海岸清扫、海洋调查和环境教育保护海洋环境。,不推断反基地立场。,,EA-S031,宮古島海の環境ネットワーク以海岸清扫、海洋调查和环境教育保护海洋环境。
AI278,A098,I005,biodiversity,该NPO的法定目的明确包括维护宫古海域自然环境与生物生态系统。,S242,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S032.,,accept,HR010-B6-035,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,一般生物多样性定位。,organizational_positioning,human_checked,accept,HR010-B6-035,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,该NPO的法定目的明确包括维护宫古海域自然环境与生物生态系统。,一般生物多样性定位。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,该NPO的法定目的明确包括维护宫古海域自然环境与生物生态系统。,一般生物多样性定位。,,EA-S032,该NPO的法定目的明确包括维护宫古海域自然环境与生物生态系统。
AI279,A099,I006,groundwater,A099因北谷净水场水源与自来水PFAS污染担忧而成立，并要求安全饮水。,S116,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S033.,,accept,HR010-B6-036,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,污染来源与健康影响均保持为组织主张；edge不认证因果。,organizational_positioning,human_checked,accept,HR010-B6-036,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,A099因北谷净水场水源与自来水PFAS污染担忧而成立，并要求安全饮水。,污染来源与健康影响均保持为组织主张；edge不认证因果。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,A099因北谷净水场水源与自来水PFAS污染担忧而成立，并要求安全饮水。,污染来源与健康影响均保持为组织主张；edge不认证因果。,,EA-S033,A099因北谷净水场水源与自来水PFAS污染担忧而成立，并要求安全饮水。
AI280,A099,I008,health_risk,A099围绕PFAS潜在健康影响开展血液检测与公共健康调查倡议。,S243;S116,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S034;EA-S033.,,accept,HR010-B6-037,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,证明组织行动，不作为医学因果结论。,organizational_positioning,human_checked,accept,HR010-B6-037,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,A099围绕PFAS潜在健康影响开展血液检测与公共健康调查倡议。,证明组织行动，不作为医学因果结论。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,A099围绕PFAS潜在健康影响开展血液检测与公共健康调查倡议。,证明组织行动，不作为医学因果结论。,,EA-S034;EA-S033,A099围绕PFAS潜在健康影响开展血液检测与公共健康调查倡议。
AI281,A099,I007,life_safety,A099以保障市民生命与可安心饮用的水为持续公开目标。,S116,E4,human_checked,HR-010 batch 6 principal-confirmed actor--issue edge. Package-local keys: EA-S033.,,accept,HR010-B6-038,project_principal_user,2026-07-20,actor_id;issue_id;relation_basis;source_ref;evidence_level;scope_kind;interpretation_limit,scope_reviewed_organizational_positioning,,docs/human_review_return_remaining_online_145_v1.md,生活安全框架不等于已证明个体健康损害。,organizational_positioning,human_checked,accept,HR010-B6-038,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,A099以保障市民生命与可安心饮用的水为持续公开目标。,生活安全框架不等于已证明个体健康损害。,docs/human_review_return_remaining_online_145_v1.md,,supported_bounded,reviewed_actor_issue,relation_existence;scope;interpretation_boundary,A099以保障市民生命与可安心饮用的水为持续公开目标。,生活安全框架不等于已证明个体健康损害。,,EA-S033,A099以保障市民生命与可安心饮用的水为持续公开目标。
