source_id,source_type,title,year,url,what_it_supports,evidence_level,bias_note,review_status,notes,locator,support_scope,human_decision,review_task_id,human_reviewer,review_date,reviewed_fields,archive_resolution,decision_source_report,relation_or_claim_approved
S254,organization_statement,談話：沖縄県知事選で圧勝の民意に応え、ただちに新基地建設中止を,2014,https://www.shinfujin.gr.jp/2943,中央本部公开选后解释及其对县本部会员行动的具名自报；不证明规模或选票作用。,E4,Organizational self-report is not independent evidence of electoral effect. | Supports the branch's attributed activity; election commentary must not become a causal claim.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS007; proposal refs=NW2-B_R09:R9EC_S007;NW2-C_registry_gate:RV2SP015. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 metadata flags=cross_batch_title_variant;cross_batch_publisher_label_variant. Sensitive boundary tags=election_causality_not_inferred;self_report_reach_or_effect_not_inferred;branch_parent_action_not_automatically_transferred;party_affiliation_not_inferred. HR source-metadata review: publisher为新日本妇人会中央本部，不把来源改成A115文件。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",2014-11-21网页；正文落款2014-11-19；第二段明确归因沖縄県本部の会員行动,中央本部公开选后解释及其对县本部会员行动的具名自报；不证明规模或选票作用。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR030_metadata_batch26_v1.md,no
S255,official_data,平成30年沖縄県知事選挙 特設ページ,2018,https://www.pref.okinawa.jp/kensei/senkyo/1005009/1023802/1021246.html,2018 election-window date and institutional context only,E4,Does not support any civic-actor role or causal effect.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS008; proposal refs=NW2-B_R09:R9EC_S008. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred.",,,,,,,,,,
S256,local_news,『知事、頑張れ』緊急集会で撤回表明に喜びと決意,2018,https://ryukyushimpo.jp/news/entry-770040.html,2018 pre-election issue campaign supporting a gubernatorial administrative act,E3,Support for a policy act is not a candidate endorsement or vote-effect claim.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS009; proposal refs=NW2-B_R09:R9EC_S009. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred;issue_event_not_automatic_endorsement.",,,,,,,,,,
S257,organization_event_record,8.11県民大会（辺野古新基地建設断念要求）,2018,https://all-okinawa.jp/492,2018 issue campaign and memorial rally; no candidate endorsement coded,E4,Election proximity does not convert the rally into an endorsement without explicit evidence.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS010; proposal refs=NW2-B_R09:R9EC_S010. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred;issue_event_not_automatic_endorsement.",,,,,,,,,,
S258,local_news,沖縄県知事選 出遅れ危機感「結束優先」 玉城氏、出馬要請受諾,2018,https://ryukyushimpo.jp/news/entry-789039.html,2018 candidate-selection request by a temporary mixed coalition；临时事件节点不是NGO或稳定联盟。,E3,"The temporary council is an event node, not an NGO or stable alliance.",human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS011; proposal refs=NW2-B_R09:R9EC_S011. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred;temporary_coalition_not_stable_alliance. HR source-metadata review: 旧Timeout不否定页面内容。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",2018-08-24发布；首段及8月23日调整会议段，区分正式请求与8月26日预计受诺,2018 candidate-selection request by a temporary mixed coalition；临时事件节点不是NGO或稳定联盟。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,retry_transient_failure,docs/human_review_return_HR030_metadata_batch26_v1.md,no
S259,academic_article,主体的な主権者教育を育むための一考察―#みんなごと実践記録,2019,https://www.jstage.jst.go.jp/article/isvsjapan/19/0/19_45/_pdf/-char/en,2018 civic-learning、公共讨论、政策比较和提言公开窗口；不制造未列名actor或选举效果。,E4,First-party academic record; candidates are kept as generic event nodes as the paper masks names.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS012; proposal refs=NW2-B_R09:R9EC_S012. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 web/archive flags=verify_pdf_content_type_for_extensionless_jstage_endpoint. Sensitive boundary tags=election_causality_not_inferred;person_or_masked_actor_not_transferred. HR source-metadata review: 修正PDF/印刷页码与活动日期。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",PDF pp.5–6/印刷pp.49–50活动表；PDF p.8/印刷p.52八名学生非正式小组,2018 civic-learning、公共讨论、政策比较和提言公开窗口；不制造未列名actor或选举效果。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_pdf_verified,docs/human_review_return_HR030_metadata_batch26_v1.md,no
S260,organization_statement,声明：沖縄県知事選挙で歴史的勝利！新基地建設はただちに中止を,2018,https://www.shinfujin.gr.jp/wp-content/uploads/2018/11/20181003_seimei_okinawatidisen.pdf,2018 post-result public interpretation and bounded self-report,E4,Does not independently prove participation scale or effect on votes.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS013; proposal refs=NW2-B_R09:R9EC_S013. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred;self_report_reach_or_effect_not_inferred.",,,,,,,,,,
S261,official_data,【特設ページ】令和4年沖縄県知事選挙及び沖縄県議会議員補欠選挙,2022,https://www.pref.okinawa.jp/kensei/senkyo/1005009/1023802/1025046/index.html,2022选举窗口日期和制度背景；不支持市民actor角色或因果效果。,E4,Does not support any civic-actor role or causal effect.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS014; proposal refs=NW2-B_R09:R9EC_S014. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred. HR source-metadata review: 页面更新2024-02-22另记，不能替代选举年。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",选举日程第1节及选举数据第5节,2022选举窗口日期和制度背景；不支持市民actor角色或因果效果。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,retry_transient_failure,docs/human_review_return_HR030_metadata_batch26_v1.md,no
S262,local_news,沖縄県知事選、女性団体有志が玉城氏に出馬要請,2022,https://ryukyushimpo.jp/news/entry-1499534.html,2022 women-led candidate-entry request,E3,Ad hoc body; membership and continuity are not inferred.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS015; proposal refs=NW2-B_R09:R9EC_S015. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred;ad_hoc_body_or_roster_not_generalized.",,,,,,,,,,
S263,organization_action_record,全国の連帯で平和な沖縄 沖縄県知事選集会ひらく,2022,https://www.min-iren.gr.jp/news-press/shinbun/20220816_46093.html,2022 mainland/medical-network endorsement meeting；436是接入点，不是人数、组织数或效果。,E4,Self-reported attendance/access; does not prove voter reach or effect.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS016; proposal refs=NW2-B_R09:R9EC_S016. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred;self_report_reach_or_effect_not_inferred. HR source-metadata review: 标题按页面原题。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",2022-08-16报道；首段与后续发言段确认2022-07-29集会、436个接入点及连任号召,2022 mainland/medical-network endorsement meeting；436是接入点，不是人数、组织数或效果。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,retry_transient_failure,docs/human_review_return_HR030_metadata_batch26_v1.md,no
S264,organization_event_record,7月30日オンライン配信『復帰50年！新たな基地負担を許さない県民大会』,2022,https://all-okinawa.jp/2005,2022 election-adjacent issue campaign,E4,Organizer framing is issue campaign; classification remains HR-026 because election framing was disputed.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS017; proposal refs=NW2-B_R09:R9EC_S017. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred;issue_event_not_automatic_endorsement.",,,,,,,,,,
S265,local_news,「知事選を前にいい発信ができた」と玉城デニー氏の与党 野党は一蹴「県民大会ではなく決起集会」,2022,https://www.okinawatimes.co.jp/articles/-/1000372,classification dispute for 2022 All Okinawa issue event；两方评价是竞争性政治解释。,E3,"Quoted partisan interpretations are observations, not adjudicated event purpose.",human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS018; proposal refs=NW2-B_R09:R9EC_S018. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 web/archive flags=verify_accessible_text_and_paywall_boundary. Sensitive boundary tags=election_causality_not_inferred;issue_event_not_automatic_endorsement. HR source-metadata review: 支持范围仅到可见标题/摘要。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",archived HTML title/description/datePublished；付费正文未核验,classification dispute for 2022 All Okinawa issue event；两方评价是竞争性政治解释。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_paywall_limited,docs/human_review_return_HR030_metadata_batch26_v1.md,no
S266,organization_statement,沖縄県知事選挙―二度と戦場にしない平和で誇りある豊かな沖縄を,2022,https://www.shinfujin.gr.jp/up/newspaper/12908,2022 organization endorsement/campaign call,E4,Endorsement is observable; audience reach and electoral effect are not.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS019; proposal refs=NW2-B_R09:R9EC_S019. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred;self_report_reach_or_effect_not_inferred.",,,,,,,,,,
S267,local_news,候補者アンケートを基に沖縄知事選の争点考える,2022,https://ryukyushimpo.jp/news/entry-1579341.html,2022 multi-issue candidate observation and public deliberation,E3,Named individuals do not transfer roles to their organizations; original response sheet was not located.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS020; proposal refs=NW2-B_R09:R9EC_S020. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred;person_or_masked_actor_not_transferred.",,,,,,,,,,
S268,party_news,優しい県政 デニーさんと／沖縄知事選必勝へ女性集会,2022,https://www.jcp.or.jp/akahata/aik22/2022-08-14/2022081403_01_0.html,2022 women public endorsement meeting,E2,Organizer identity is not named on the available page; no stable coalition inferred.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS021; proposal refs=NW2-B_R09:R9EC_S021. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=election_causality_not_inferred;ad_hoc_body_or_roster_not_generalized.",,,,,,,,,,
S269,organization_site,地下水の危機とは？,2026,https://miyakojima-tikasui.com/crisis.html,研究会公开把自卫队设施用水、生活排水及设施排水表述为地下水风险类别；不证明污染或健康因果。,E3,"Supports the group's public position, not a finding that contamination or a health effect occurred.",human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS024; proposal refs=NW2-C_registry_gate:RV2SP003. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 metadata flags=publication_date_unavailable_access_date_only. HR-030 web/archive flags=snapshot_current_page_and_record_access_date. Sensitive boundary tags=stated_environmental_risk_not_proven_contamination;administrative_contact_not_agreement. HR source-metadata review: 页面无发布日期，2026仅为快照年。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",「2017年以降、消費量が一気に増加」及「自衛隊施設の排水」两节；2026访问快照,研究会公开把自卫队设施用水、生活排水及设施排水表述为地下水风险类别；不证明污染或健康因果。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_snapshot_verified,docs/human_review_return_HR030_metadata_batch26_v1.md,no
S270,organization_program_document,水道水源保全区域を宮古島市全域に拡大する理由,2021,https://miyakojima-tikasui.com/report_activity/2021-10-08-04.pdf,A dated ordinance/monitoring proposal explicitly covering SDF-facility wastewater risks,E3,Policy advocacy evidence; it does not independently verify the asserted environmental risk level.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS025; proposal refs=NW2-C_registry_gate:RV2SP004. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=stated_environmental_risk_not_proven_contamination;administrative_contact_not_agreement.",,,,,,,,,,
S271,local_official,宮古島地下水研究会の見解に対する回答書,2023,https://www.city.miyakojima.lg.jp/kurashi/seikatsu/kankyohozen/files/tikasui.pdf,该文件呈现研究会提案—市长回答—研究会意见—市政府再回答的行政往返；不推断正式合作或污染事实。,E4,"Supports identity and recipient-side procedure, not agreement with the group's scientific interpretation.",human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS026; proposal refs=NW2-C_registry_gate:RV2SP005. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 metadata flags=pdf_locator_needs_page_pinpoint. Sensitive boundary tags=stated_environmental_risk_not_proven_contamination;administrative_contact_not_agreement. HR source-metadata review: repeated仅指本文件内往返程序。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",PDF p.1完整标题、宫古岛市署名、2023年2月末日及提案1–5回应结构；pp.2–20附件,该文件呈现研究会提案—市长回答—研究会意见—市政府再回答的行政往返；不推断正式合作或污染事实。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_scanned_pdf_verified,docs/human_review_return_HR030_metadata_batch26_v1.md,no
S272,local_news,宮古島の地下水施策 市長選立候補予定者の回答公表,2020,https://ryukyushimpo.jp/news/entry-1254033.html,"Independent 2020 identity, leadership and local-policy intervention",E3,"An election questionnaire is a dated public intervention, not proof of later policy effect.",ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS027; proposal refs=NW2-C_registry_gate:RV2SP006. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=stated_environmental_risk_not_proven_contamination;administrative_contact_not_agreement.",,,,,,,,,,
S273,official_legislative_record,宜野湾市議会 福祉教育常任委員会審査記録（請願第1号）,2023,https://www.city.ginowan.lg.jp/material/files/group/61/hukusi_202212.pdf,组织身份、当时共同代表、PFAS活动自述和健康调查请求；2016不是精确成立日。,E4,The testimony says work began with the 2016 PFOS disclosure; it does not give a precise legal formation date.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS028; proposal refs=NW2-C_registry_gate:RV2SP007. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 metadata flags=hearing_date_vs_report_date_choose_source_log_year. Sensitive boundary tags=PFAS_health_or_source_causality_not_inferred;request_or_coparticipation_not_partnership. HR source-metadata review: 2023为报告年，听证日另记。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",PDF p.1（2023-08-31报告）；pp.5–7（2022-12-09听证），尤其p.7共同代表与活动史证言,组织身份、当时共同代表、PFAS活动自述和健康调查请求；2016不是精确成立日。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_pdf_verified,docs/human_review_return_HR030_metadata_batch27_v1.md,no
S274,official_legislative_record,有機フッ素化合物PFOS及びPFOA汚染の対策を求める意見書,2022,https://www.city.ginowan.lg.jp/material/files/group/61/ikensyo1.pdf,Official recognition of the group's sampling and its consequence for a municipal opinion,E4,The resolution uses probability language for a base source; do not strengthen it to established causation.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS029; proposal refs=NW2-C_registry_gate:RV2SP008. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=PFAS_health_or_source_causality_not_inferred;request_or_coparticipation_not_partnership.",,,,,,,,,,
S275,news,学校敷地から化学物質PFOS 沖縄米軍基地に隣接 米基準の29倍,2022,https://www.asahi.com/articles/ASQ9S5J0LQ96TPOB004.html,resident-funded commissioned sampling直接角色；来源归责和健康因果不得升级。,E3,Paywalled after the visible evidence; preserve the visible locator and do not infer beyond it.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS030; proposal refs=NW2-C_registry_gate:RV2SP009. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 web/archive flags=preserve_visible_locator_under_paywall_boundary. Sensitive boundary tags=PFAS_health_or_source_causality_not_inferred;request_or_coparticipation_not_partnership. HR source-metadata review: 补全标题，支持限于可见段落。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",2022-09-25付费墙前可见第2–3段：募捐、委托专业机构、8月15日三点采样、9月5日公布,resident-funded commissioned sampling直接角色；来源归责和健康因果不得升级。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_paywall_visible_lead,docs/human_review_return_HR030_metadata_batch27_v1.md,no
S276,local_news,米軍PFAS汚染で血液検査を要請 宜野湾ちゅら水会,2021,https://ryukyushimpo.jp/news/entry-1421139.html,2021 organization identity and request for disclosure/health investigation,E3,A request does not establish that the requested blood testing was performed.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS031; proposal refs=NW2-C_registry_gate:RV2SP010. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=PFAS_health_or_source_causality_not_inferred;request_or_coparticipation_not_partnership.",,,,,,,,,,
S277,local_news,PFAS汚染 米軍との意見交換に市民の参加を,2023,https://ryukyushimpo.jp/news/entry-1730706.html,2023 continuity and request for citizen participation in a city-base meeting,E3,"Documents a request, not its acceptance or an institutional partnership.",ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS032; proposal refs=NW2-C_registry_gate:RV2SP011. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=PFAS_health_or_source_causality_not_inferred;request_or_coparticipation_not_partnership.",,,,,,,,,,
S278,news,泡が消えた後に残った白い粉からPFAS検出 宜野湾市のマンホール,2026,https://newsdig.tbs.co.jp/articles/-/2642471?display=1,2026组织连续可见性、照屋职位和一次有界采样角色；不换算污染规模或健康影响。,E3,The expert explicitly says the sample cannot be converted to foam volume or sewer concentration.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS033; proposal refs=NW2-C_registry_gate:RV2SP012. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 web/archive flags=verify_dynamic_query_page_and_final_url. Sensitive boundary tags=PFAS_health_or_source_causality_not_inferred;request_or_coparticipation_not_partnership. HR source-metadata review: 补完整标题并保留专家限制语。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",第3–6段采样/委托/专家检测/不可换算限制；第8段照屋正史事务局长,2026组织连续可见性、照屋职位和一次有界采样角色；不换算污染规模或健康影响。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_dynamic_url_verified,docs/human_review_return_HR030_metadata_batch27_v1.md,no
S279,party_news,沖縄の米軍基地PFAS汚染／周辺住民の健康放置 地位協定などを議論／全国交流集会,2026,https://www.jcp.or.jp/akahata/aik25/2026-02-16/2026021611_01_0.php,同场活动中两个PFAS团体被分别列名；不证明稳定联盟或污染因果。,E3,Use only for identity separation and attributed participation; co-participation is not an alliance.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS034; proposal refs=NW2-C_registry_gate:RV2SP013. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=PFAS_health_or_source_causality_not_inferred;request_or_coparticipation_not_partnership. HR source-metadata review: 队列失败状态已过时，当前manifest为archived。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",2026-02-16正文第2段，分别列名两个团体,同场活动中两个PFAS团体被分别列名；不证明稳定联盟或污染因果。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archive_status_stale_now_archived,docs/human_review_return_HR030_metadata_batch27_v1.md,no
S280,organization_website,新婦人の紹介,2026,https://www.shinfujin.gr.jp/about/organization,国家协会身份和都道府县本部结构；不转移中央本部每次行动，也不推断党派隶属。,E4,National identity alone does not transfer every national action to the Okinawa headquarters.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS035; proposal refs=NW2-C_registry_gate:RV2SP014. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 metadata flags=publication_date_unavailable_access_date_only. HR-030 web/archive flags=snapshot_current_page_and_record_access_date. Sensitive boundary tags=branch_parent_action_not_automatically_transferred;party_affiliation_not_inferred. HR source-metadata review: 2026仅为无发布日期页面的访问快照年。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",会の名称/目的/創立/中央本部/全国各栏及全国组织结构图,国家协会身份和都道府县本部结构；不转移中央本部每次行动，也不推断党派隶属。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_snapshot_verified,docs/human_review_return_HR030_metadata_batch27_v1.md,no
S281,organization_statement,沖縄米兵少女暴行事件とその隠蔽につよく抗議し根本的対策を求める要請,2024,https://www.shinfujin.gr.jp/wp-content/uploads/2024/06/%E7%B1%B3%E5%85%B5%E5%B0%91%E5%A5%B3%E6%9A%B4%E8%A1%8C%E4%BA%8B%E4%BB%B6%E3%80%80%E5%86%85%E9%96%A3%E7%B7%8F%E7%90%86%E5%A4%A7%E8%87%A3%E5%B2%B8%E7%94%B0%E6%96%87%E9%9B%84%E6%A7%981.pdf,"Exact local-unit name, chair and direct military-violence/human-rights request role",E4,"Joint signature with the central body proves a bounded request, not all-purpose identity equivalence.",ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS036; proposal refs=NW2-C_registry_gate:RV2SP016. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=branch_parent_action_not_automatically_transferred;party_affiliation_not_inferred.",,,,,,,,,,
S282,prefectural_official,沖縄県行政記録 平成20年,2008,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/014/905/h20gyouseikiroku.pdf,A115在该日期提出请求；行政日志不提供请求全文、回应或结果。,E4,"An administrative diary entry confirms a request, not the full content or outcome.",human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS037; proposal refs=NW2-C_registry_gate:RV2SP017. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 web/archive flags=domain_archive_history_has_material_failure_share. Sensitive boundary tags=branch_parent_action_not_automatically_transferred;party_affiliation_not_inferred. HR source-metadata review: 不转移中央组织行动或推断党派隶属。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",2008-02-14条目，印刷p.4/PDF p.5,A115在该日期提出请求；行政日志不提供请求全文、回应或结果。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_pdf_verified,docs/human_review_return_HR030_metadata_batch27_v1.md,no
S283,party_news,沖縄県民投票条例へ 新婦人が署名開始,2018,https://www.jcp.or.jp/akahata/aik18/2018-06-18/2018061801_03_1.html,Okinawa-headquarters organization identity and Henoko referendum-signature campaign role,E3,Use for the dated public role only; do not code party affiliation or a stable alliance.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS038; proposal refs=NW2-C_registry_gate:RV2SP018. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=branch_parent_action_not_automatically_transferred;party_affiliation_not_inferred.",,,,,,,,,,
S284,legal_source,中央労働委員会命令書 沖縄セメント工業事件,2014,https://www.mhlw.go.jp/churoi/meirei_db/mei/pdf/m11367.pdf,Formal exact identity and regional-union party status,E4,Use for identity and legal procedure only; the merits are unrelated to Phase-1 issue coding.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS039; proposal refs=NW2-C_registry_gate:RV2SP019. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=strike_legality_or_effect_not_adjudicated;common_event_not_stable_alliance.",,,,,,,,,,
